UI_20150323_001357	{@st59}Abbrechen{/}	{@st59}취소합니다{/}				
UI_20150323_001358	{@st59}Schließen{/}	{@st59}매입의뢰상점을 닫습니다{/}				
UI_20150323_001359	Kaufladen anfordern	매입의뢰				
UI_20150323_001360	{@st59}Kaufladen schließen	{@st59}매입의뢰상점을 닫습니다.				
UI_20150323_001361	{@st59}Kaufladen{nl}– Tausche deine Gegenstände gegen Silber ein.	{@st59}매입의뢰상점{nl} - 내가 가진 물건을 실버로 교환할 수 있습니다.				
UI_20150323_001362	{@st43}Gegenstände, die Kaufende wünschen{/}	{@st43}의뢰자가 원하는 물건{/}				
UI_20150323_001363	{@st43}Zum Verkauf stehende Gegenstände	{@st43}판매하고자 하는 물건				
UI_20150323_001364	{@st43}Gesamtgewinn	{@st43}총 수입				
UI_20150323_001365	{@st41}Verkaufen	{@st41}판매				
UI_20150323_001366	{@st41}Alchemiematerial	{@st41}연금 재료				
UI_20150323_001367	{@st41}Alchemieergebnis {@stx1}(%s erforderlich){/}	{@st41}연금 대상 {@stx1}(%s 소요){/}				
UI_20150323_001368	{@st59}Haustier beschwören{/}	{@st59}펫을 소환합니다.{/}				
UI_20150323_001369	{@st41b}Char. Einst.{/}	{@st41b}캐릭터 설정{/}				
UI_20150323_001370	{@st59}Zauberbuch{/}	{@st59}그리모어{/}				
UI_20150323_001371	{@st41b}Blooming aktivieren{/}	{@st41b}블룸 적용{/}				
UI_20150323_001372	{@st41b}Vignettierung aktivieren{/}	{@st41b}비넷팅 적용{/}				
UI_20150323_001373	{@st41b}FXAA aktivieren{/}	{@st41b}FXAA 적용{/}				
UI_20150323_001374	{@st41b}BLOOMING aktivieren{/}	{@st41b}GLOW 적용{/}				
UI_20150323_001375	{@st41b}Tiefenunschärfe aktivieren{/}	{@st41b}Depth 적용{/}				
UI_20150323_001376	{@st41b}SoftParticle aktivieren{/}	{@st41b}SoftParticle 적용{/}				
UI_20150323_001377	{@st43}Persönliches Lager{/}	{@st43}개인 창고{/}				
UI_20150323_001378	{@st59}Persönliches Lager schließen{/}	{@st59}개인 창고를 닫습니다.{/}				
UI_20150323_001379	{@sti6}Das Lagern im und das Entnehmen von Gegenständen aus dem Lager kosten %s Silber.{/}	{@sti6}창고에 물품을 보관하고 찾을시에 %s실버가 소모됩니다.{/}				
UI_20150323_001380	{@st59}Alt+Z: Waffen wechseln (Tastaturbelegung kann in den Einstellungen angepasst werden){/}	{@st59}Alt+Z로 무기 전환{/}				
UI_20150323_001381	{@st59}Hauseinstellungen speichern{/}	{@st59}숙소 설정을 저장합니다{/}				
UI_20150323_001382	Haus ändern	숙소 변경				
UI_20150323_001383	{@st59}Schließen	{@st59}숙소 변경창을 닫습니다.				
UI_20150323_001384	{@st59}Haus ändern{nl}– Wechsle die Karte und erweitere die Zahl an verfügbaren Charakteren, indem du dein Haus wechselst.	{@st59}속소 변경{nl} - 숙소를 변경하여 맵을 변경하고 인원수를 확장합니다.				
UI_20150323_001385	{@st41}Vorschau abbrechen	{@st41}미리보기 취소				
UI_20150323_001386	{@st46}Eigene TP: %s{/}	{@st46}나의 NXP : %s{/}				
UI_20150323_001387	{@st41b}Haus ändern{/}	{@st41b}숙소 변경{/}				
UI_20150323_001388	{@st59}Haus dekorieren{/}	{@st59}숙소 꾸미기{/}				
UI_20150323_001389	{@st41b}Hauseinstellungen{/}	{@st41b}숙소 설정{/}				
UI_20150323_001390	{@st59}Hauseinstellungen ändern{/}	{@st59}숙소 설정을 변경합니다{/}				
UI_20150323_001391	{@st45ty}Charaktergruß{/}	{@st45ty}캐릭터 인사말{/}				
UI_20150323_001392	{@st45ty}Kaufladen	{@st45ty}매입의뢰상점				
UI_20150323_001393	{@st41b}Ändern	{@st41b}변경				
UI_20150323_001394	{@st59}Charaktergruß ändern{/}	{@st59}캐릭터 인사말을 변경합니다{/}				
UI_20150323_001395	{@st59}Kaufladen festlegen{/}	{@st59}매입의뢰상점을 설정합니다{/}				
UI_20150323_001396	Menge: %s{/}	구매수량 : %s{/}				
UI_20150323_001397	Nach verkäuflichen Gegenständen suchen	구입할 아이템 검색				
UI_20150323_001398	Anzahl	구매수량				
UI_20150323_001399	Stückpreis	개당가격				
UI_20150323_001400	{@sti5}× %s{/}	{@sti5}%s 개{/}				
UI_20150323_001401	{@st41}Essen	{@st41}먹기				
UI_20150323_001402	{@st41}Herstellen	{@st41}제작				
UI_20150323_001403	{@st41}Menge	{@st41}제작 갯수				
UI_20150323_001404	{@st41}Verbrauchsmaterial	{@st41}소비 재료	UI_20150323_001293	Verbrauchsmaterial	소비 재료	
UI_20150401_001405	{@st59}Schließen{/}	{@st59}브리케팅을 닫습니다{/}				
UI_20150401_001406	{@st41}Basislager entfernen	{@st41}거점 해체				
UI_20150401_001407	{@st43}[Kreis %s]{/}	{@st43}[%s서클]{/}				
UI_20150401_001408	{@st43}Fertigkeit{/}	{@st43}스킬{/}				
UI_20150401_001409	{@st43}Klassentipp{/}	{@st43}클래스Tip{/}				
UI_20150401_001410	Klassentipp	클래스Tip				
UI_20150401_001411	{@st42}{#ffff00}Ziel fixieren{/}	{@st42}{#ffff00}타겟 고정{/}				
UI_20150401_001412	{@st41}Tisch entfernen	{@st41}테이블 해체				
UI_20150401_001413	{@st43}Trankherstellung{/}	{@st43}팅크쳐링{/}				
UI_20150401_001414	Controller-Quickslot	조이스틱 퀵슬롯				
UI_20150401_001415	{@st42}{#ffff00}Tastaturmodus{/}	{@st42}{#ffff00}키보드 모드{/}				
UI_20150401_001416	{@st43}Opfergabenkiste öffnen	{@st43}봉헌함 열기				
UI_20150401_001417	{@st41b}Öffnen	{@st41b}열기				
UI_20150401_001418	{@st41b}Opfergabenkiste	{@st41b}봉헌함				
UI_20150401_001419	{@st41}Name der Opfergabenkiste	{@st41}봉헌함 이름				
UI_20150401_001420	Zahlung	지급 금액				
UI_20150401_001421	Geschätzter Gewinn	예상 수익				
UI_20150401_001422	Guthaben	소지금				
UI_20150401_001423	{@st45tw}Gegenstandsdetails der Opfergabenkiste	{@st45tw}봉헌함 물품 상세내용				
UI_20150401_001424	{@st41}Alle verkaufen	{@st41}일괄 판매				
UI_20150401_001425	{@st43}Opfergabenkiste	{@st43}봉헌함				
UI_20150401_001426	Angebot	봉헌하기				
UI_20150401_001427	Transaktion abschließen	거래 정산				
UI_20150401_001428	Geschätzter Saldo	예상 잔액				
UI_20150401_001429	{@st45tw}Opfergabenkiste	{@st45tw}봉헌함				
UI_20150401_001430	{@st41}Leer	{@st41}비우기				
UI_20150401_001431	{@st43}Benutzerliste der aktuellen Zone{/}	{@st43}현재 존 유저 목록{/}				
UI_20150401_001432	{@st59}Schließen{/}	{@st59}운영자 UI리스트를 닫습니다{/}				
UI_20150401_001433	{@st41}Gruppenbeschreibung:	{@st41}파티 설명 :				
UI_20150401_001434	{s20}Giftmenge: {s28}{b}{#ff6600}%s	{s20}독의 양  {s28}{b}{#ff6600}%s				
UI_20150401_001435	Materialien für Gift	독 제조용 재료 아이템				
UI_20150401_001436	{@st41b}Alle auswählen{/}	{@st41b}전체 선택{/}				
UI_20150401_001437	{@st59}Gesamte Auswahl durch erneutes Klicken aufheben{/}	{@st59}한번 더 클릭시 전체 해제{/}				
UI_20150401_001438	{@st41b}Herstellen{/}	{@st41b}제조{/}				
UI_20150401_001439	{@st59}Mischen, mischen, drehen und mischen.{/}	{@st59}섞고 섞고 돌리고 섞고{/}				
UI_20150401_001440	{@st41b}Erfolge{/}	{@st41b}업적{/}				
UI_20150401_001441	Haarfarbe	헤어컬러				
UI_20150401_001442	Verfügbare Titel	장착 가능 칭호				
UI_20150401_001443	{@st41b}Controller-Fenstermodus{/}	{@st41b}조이스틱 UI 모드{/}				
UI_20150401_001444	{@st41}{#ffffcc}Name	{@st41}{#ffffcc}이름				
UI_20150401_001445	{@st41}{#ffffcc}Preis	{@st41}{#ffffcc}가격				
UI_20150401_001446	{@st41}{#ffffcc}Status	{@st41}{#ffffcc}상태				
UI_20150401_001447	{@st41b}Vorschau abbrechen	{@st41b}미리보기 취소				
UI_20150401_001448	{@st41}{#ffff00}Eigene TP: %s{/}	{@st41}{#ffff00}나의 NXP : %s{/}				
UI_20150401_001449	Ausgerüstet	착용중				
UI_20150401_001450	Beschreibung: {#FFFF00}%s{/}	설명 : {#FFFF00}%s{/}				
UI_20150401_001451	Durchschnittliche Stufe: {#FFFF00}%s{/}	평균 레벨 : {#FFFF00}%s{/}				
UI_20150401_001452	Bedingungen	조건				
UI_20150401_001453	Titel: %s	칭호   %s				
UI_20150401_001454	Belohnung: %s	보상   %s				
UI_20150401_001455	{@st42}Menge	{@st42}갯수				
UI_20150406_001456	{@st43}Basislager	{@st43}베이스 캠프				
UI_20150406_001457	{@st42}Bauen	{@st42}건설				
UI_20150406_001458	{@st42}Abbrechen	{@st42}취소				
UI_20150406_001459	{@stc1}Lebensdauer des Lagers	{@stc1}캠프 유지 시간				
UI_20150406_001460	{@st41b}Basislager	{@st41b}베이스캠프				
UI_20150406_001461	{@st41b}Lebensdauer des Lagers	{@st41b}캠프 유지 시간				
UI_20150406_001462	{@st42b}Wird die Lebensdauer verlängert, bleibt ein Basislager weitere 24 Stunden lang bestehen.{nl}Dabei wird %s Silber verbraucht.	{@st42b}갱신시 24시간 추가 캠프 유지되며{nl} %s실버가 소모됩니다.				
UI_20150406_001463	{@st41}Lager entfernen	{@st41}캠프 해체				
UI_20150406_001464	{@st42}Tisch entfernen	{@st42}테이블 해체				
UI_20150406_001465	{@st59b}Zauberbuch{nl}{@st59s}– Lege eine Karte auf den Stapel, um mit der Beschwörung zu beginnen.{/}	{@st59b}그리모어{nl}{@st59s} - 카드를 덱에 올리고 소환술을 실행합니다{/}				
UI_20150406_001466	{@st41}Eigene Beschwörungsfertigkeit	{@st41}내 소환 스킬				
UI_20150406_001467	{@st41}Wert	{@st41}스텟				
UI_20150406_001468	{@st41b}Name der Opfergabenkiste	{@st41b}봉헌함 이름				
UI_20150406_001469	{@st41b}Details der Opfergabenkiste	{@st41b}봉헌함 물품 상세내용				
UI_20150406_001470	{@st59}Schließen	{@st59}매입의뢰상점을 닫습니다				
UI_20150406_001471	{@st59b}Kaufladen{nl}{@st59s}– Gegenstände gegen Silber eintauschen	{@st59b}매입의뢰상점{nl}{@st59s} - 내가 가진 물건을 실버로 교환할 수 있습니다				
UI_20150406_001472	{@st41b}Von einem anderen Spieler angeforderter Gegenstand{/}	{@st41b}의뢰자 요청 아이템{/}				
UI_20150406_001473	{@st41b}Verfügbare Gegenstände{/}	{@st41b}판매 등록 아이템{/}				
UI_20150406_001474	{@st41b}Gesamtverkäufe	{@st41b}총 수입				
UI_20150406_001475	{@st41b}Verkaufen	{@st41b}판매				
UI_20150406_001476	{@st59}Verkaufe deine Gegenstände.{/}	{@st59}등록한 아이템을 판매합니다{/}				
UI_20150406_001477	{@st59}Schließen{/}	{@st59}개인 창고를 닫습니다{/}				
UI_20150406_001478	{@st41b}Für die Einlagerung und die Entnahme von Gegenständen aus dem Lager wird %s Silber verlangt.{/}	{@st41b}창고에 물품을 보관하고 찾을시에 %s실버가 소모됩니다.{/}				
UI_20150406_001479	{@st41b}Menge	{@st41b}갯수				
UI_20150414_001480	{@st42b}Die Lebensdauer deines Lagers kann verlängert werden.{nl} Kosten: %s Silber.	{@st42b}갱신시 캠프 유지시간이 증가되며{nl} %s실버가 소모됩니다.				
UI_20150414_001481	{@st41b}Typ: {@sti7}%s{/}	{@st41b}타입           {@sti7}%s{/}				
UI_20150414_001482	{@st41b}Schwierigkeitsgrad: {@sti7}%s{/}	{@st41b}조작난이도 {@sti7}%s{/}				
UI_20150414_001483	{@st59b}Gegenstand{/}	{@st59b}  아이템  {/}				
UI_20150414_001484	{@st59b}Monster{/}	{@st59b}  몬스터  {/}				
UI_20150414_001485	{@st59b}Kartenbereich wechseln{/}	{@st59b}  맵이동  {/}				
UI_20150414_001486	{@st59b}Kampfbefehl{/}	{@st59b}  전투명령  {/}				
UI_20150414_001487	{s26}{b}	{s26}{b}개				
UI_20150414_001488	{s26}{b}Stufe	{s26}{b}레벨				
UI_20150414_001489	{@st44}{s26}Stufe	{@st44}{s26}레벨				
UI_20150414_001490	{@st59b}{s26}pro Stck.	{@st59b}{s26}마리				
UI_20150414_001491	{@st41b}Kochen	{@st41b}조리				
UI_20150414_001492	{@st41b}Nahrung	{@st41b}음식				
UI_20150414_001493	{@st42}Erfrischungstisch entfernen	{@st42}배식대 해체				
UI_20150414_001494	{@st41b}Aufzeichnungen{/}	{@st41b}기록{/}				
UI_20150414_001495	{@st41}Gruppenbeschreibung	{@st41}파티 설명				
UI_20150414_001496	{@st41b}Betreten{/}	{@st41b}입력{/}				
UI_20150414_001497	Erhitzungsstufe %s	로스팅 레벨 %s				
UI_20150428_001498	{@st43}Kaufladen{/}	{@st43}매입상점{/}				
UI_20150428_001499	{@st41b}Schließen	{@st41b}마감하기				
UI_20150428_001500	{@st41b}Fehlerbericht	{@st41b}버그 제보				
UI_20150428_001501	{@st59}Meldet uns Fehler und Probleme.{/}	{@st59}문제가 있는 사항을 알립니다{/}				
UI_20150428_001502	Wenn du einen Fehler meldest, wird dein aktueller Spielstand an unseren Server gesendet.{nl}Diese Wiedergabedatei ist bei der Behebung des Fehlers sehr hilfreich. Möchtest du die Datei senden?	버그를 제보하시면 현재까지 게임플레이 화면이 서버로 전송됩니다. 전송된 리플레이 파일은 버그 수정에 큰 도움이 됩니다. 전송하시겠습니까?				
UI_20150428_001503	{@st41b}Fehlerbeschreibung:{/}	{@st41b}버그 내용 :{/}				
UI_20150428_001504	{@st41b}Eine Beschreibung ist nicht zwingend erforderlich, aber sie wird uns bei der Analyse des Fehlers eine große Hilfe sein.	{@st41b}버그 내용은 필수 입력 사항이 아니지만 분석에 도움이 됩니다.				
UI_20150428_001505	{@st41b}Senden	{@st41b}전송				
UI_20150428_001506	{@st42}{S14}{#ffff00}Zielerfassung{/}	{@st42}{s14}{#ffff00}타겟 고정{/}				
UI_20150428_001507	{@st59}Visiere dein Ziel unabhängig von Entfernung und Richtung an.	{@st59}거리나 방향 전환에 관계없이 타겟을 고정합니다				
UI_20150428_001508	Gruppe gefunden!	파티 조건 일치!				
UI_20150428_001509	Controller-Pausen-Quickslot	조이스틱 휴식 퀵슬롯				
UI_20150428_001510	{@st41b}Pausenmodus	{@st41b}휴식모드				
UI_20150428_001511	Controller-Tutorial	조이패드 튜토리얼				
UI_20150428_001512	{@st59}Controller-Tutorial schließen (M){/}	{@st59}조이패드 설명을 닫습니다.(M){/}				
UI_20150428_001513	Tastatur-Tutorial	키보드 튜토리얼				
UI_20150428_001514	{@st44}Abmelden{/}	{@st44}로그아웃{/}				
UI_20150428_001515	{@st41b}Als Helfer zurücklassen (%s TP erforderlich){/}	{@st41b}헬퍼 남기기(NXP %s개 필요){/}				
UI_20150428_001516	Kosten zusätzliche Fassung: {#ff9933}%s{/}{nl}Kosten für das Hinzufügen einer Fassung: {#ff9933}%s{/}	소켓 추가 비용 : {#ff9933}%s{/}{nl}젬 제거 비용 : {#ff9933}%s{/}				
UI_20150428_001517	{@st41b}Edelstein entfernen	{@st41b}젬 제거				
UI_20150428_001518	{@st42}{S14}{#ffff00}Fenstermodus{/}	{@st42}{s14}{#ffff00}UI 모드{/}				
UI_20150428_001519	{@st59}Wechsle mit der Tastatur oder mit dem Controller die Fenster.	{@st59}키보드나 조이패드를 사용해서 UI를 조작합니다				
UI_20150428_001520	Gruppe suchen verwenden 	파티원 찾기 기능 사용				
UI_20150428_001521	Wenn ein Charakter gefunden wird, der den Bedingungen deiner Gruppe entspricht,{nl}wird der Hinweis [Kandidat gefunden!] angezeigt.	찾기 기능을 사용하는 캐릭터 중 조건에 맞는 캐릭터를{nl}만난다면 [파티 조건 일치!] 문구가 표시 됩니다.				
UI_20150428_001522	{@st41}Spielstil{/}	{@st41}플레이 스타일{/}				
UI_20150428_001523	Erledigt Quests	퀘스트 진행				
UI_20150428_001524	Jagen	사냥 중심				
UI_20150428_001525	Events	이벤트 진행				
UI_20150428_001526	{@st41}St. Unterschied{/}	{@st41}레벨 차이{/}				
UI_20150428_001527	Nicht verwandt	관계없음  /				
UI_20150428_001528	{@st41}Erwünschter Klassentyp{/}	{@st41}원하는 클래스 계열{/}				
UI_20150428_001529	{@st41b}Gruppe verlassen	{@st41b}파티 탈퇴				
UI_20150428_001530	{@st59}Suche nach Gruppenbeschreibung{/}	{@st59}파티 설명으로 검색합니다{/}				
UI_20150428_001531	{s18}{ol}{gr gradation1}Helfer-Regeln{/}	{s18}{ol}{gr gradation1}헬퍼 규칙{/}				
UI_20150428_001532	{@st59}Herstellen{/}	{@st59}제조를 실행합니다.{/}				
UI_20150428_001533	{@st45ty}Haarfarbe	{@st45ty}헤어컬러				
UI_20150428_001534	{@st45ty}Verfügbarer Titel	{@st45ty}장착 가능 칭호				
UI_20150428_001535	{@st41_yellow}Fertigkeit "Helfer"	{@st41_yellow}헬퍼 스킬				
UI_20150428_001536	{@st41b}Namen anderer Charaktere anzeigen{/}	{@st41b}다른 캐릭터 이름 표시{/}				
UI_20150428_001537	{@st43}Fenstermodus{/}	{@st43}UI 모드{/}				
UI_20150428_001538	{@st41b}Automatisch{/}	{@st41b}자동{/}				
UI_20150428_001539	{@st41b}Controller{/}	{@st41b}조이패드{/}				
UI_20150428_001540	{@st41b}Tastatur{/}	{@st41b}키보드{/}				
UI_20150428_001541	Controller	조이패드				
UI_20150428_001542	{@st59}Controller-Info{/}	{@st59}조이패드 안내{/}				
UI_20150428_001543	Tastatur	키보드				
UI_20150428_001544	{@st59}Tastatur-Info{/}	{@st59}키보드 안내{/}				
UI_20150428_001545	{@st43}Grafikeinstellungen{/}	{@st43}그래픽 설정{/}				
UI_20150428_001546	{@st43}Leistung{/}	{@st43}성능 조정{/}				
UI_20150428_001547	{@st41b}Modus "Geringe Systemanforderungen"{/}	{@st41b}저사양모드{/}				
UI_20150428_001548	{@st41b}Automatische Anpassung{/}	{@st41b}자동조정{/}				
UI_20150428_001549	{@st41b}Nicht verwenden{/}	{@st41b}사용안함{/}				
UI_20150428_001550	Spiel-FAQ	게임faq				
UI_20150428_001551	Spieler: (%s/%s)	인원 : (%s/%s)				
UI_20150428_001552	Mindestens St. 100: (%s/%s)	100레벨 이상 : (%s/%s)				
UI_20150511_001553	{@st41}Gruppeneinladung verlinken	{@st41}파티초대 링크걸기				
UI_20150714_001554	{@st66b}Verkaufte Gegenstände: ×%s/ nicht verkaufte Gegenstände: × %s{/}	{@st66b}낙찰물품 : %s개 / 유찰물품 : %s개{/}				
UI_20150714_001555	{@st41b}Handelsprotokoll	{@st41b}거래 기록				
UI_20150714_001556	{@st41b}Basislager entfernen	{@st41b}캠프 해체				
UI_20150714_001557	Kartenschlachten	카드대전				
UI_20150714_001558	{@st64}%s Sieg(e) {/}	{@st64}%s승{/}				
UI_20150714_001559	Karte auswählen	카드 결정				
UI_20150714_001560	Abenteuerindex:{#ffff00}%s{/} ({#ffff00}Rang: %s{/})	모험지수 {#ffff00}%s{/} ({#ffff00}%s{/}위)				
UI_20150714_001561	{@st66b}Ich bin Fan!	{@st66b}좋아요!				
UI_20150714_001562	Ich bin ein Fan dieses Charakters: {#ffff00}%s{/}	이 캐릭터가 좋아요 {#ffff00}%s{/}				
UI_20150714_001563	{@st41b}Erfrischungstisch entfernen	{@st41b}배식대 해체				
UI_20150714_001564	{@st42}Eigene Beschwörungsfertigkeit	{@st42}내 소환 스킬				
UI_20150714_001565	{@st42}Wert	{@st42}스텟				
UI_20150714_001566	{@st42}Aktuelle Position: %s{/}	{@st42}현재 위치 : %s{/}				
UI_20150714_001567	{@st59b}Ausrüstung{nl} {@st59s}– Frisur/Kostüm: Mit dieser Ausrüstung kannst das Aussehen eines Charakters verändern.{nl}– Waffe: Einhand- oder Zweihandwaffen{nl}(Zweitwaffen und Schilde können zusammen mit Einhandwaffen ausgerüstet werden.){nl}– Rüstung: Oberteil, Beinkleider, Handschuhe, Schuhe.{nl}– Accessoires: 1 Halsband und 2 Armbänder. {nl} {/}	{@st59b}착용장비{nl}{@st59s} - 헤어/코스튬 : 외형 변경 가능 아이템 착용{nl} - 무기 : 한손 장비 및 양손 장비 착용 가능{nl}   (한손 장비 착용시 서브웨폰/방패 착용 가능 ){nl} - 방어구 : 상의, 하의, 장갑, 신발 착용{nl} - 악세서리 : 목걸이 1개, 팔찌 2개 착용{nl}   (팔찌2는 Alt키로 비교해 보기/장착 가능){/}				
UI_20150714_001568	{@st43}Laden eröffnen (%s){/}	{@st43}%s 상점 개설{/}				
UI_20150714_001569	{@st41b}Erhitzen{/}	{@st41b}로스팅{/}				
UI_20150714_001570	{@st66}Alle auswählen	{@st66}전체 선택				
UI_20150714_001571	{@st43}Pfeil herstellen{/}	{@st43}화살제작{/}				
UI_20150714_001572	{@st59}Schließen{/}	{@st59} UI를 닫습니다{/}				
UI_20150714_001573	{@st66b}Prüfen{/}	{@st66b}확인{/}				
UI_20150714_001574	{@st66b}Als Helfer zurücklassen (%s TP erforderlich){/}	{@st66b}헬퍼 남기기(NXP %s개 필요){/}				
UI_20150714_001575	Kosten zusätzliche Fassung: {#000000}%s{/} {nl}Kosten der Edelsteinextraktion: {#000000}%s{/}	소켓 추가 비용 : {#000000}%s{/} {nl}젬 추출 비용 : {#000000}%s{/}				
UI_20150714_001576	{ds}Empfohlene Stufe: %s	{ds}권장 레벨 : %s				
UI_20150714_001577	Erkundet: 50,0 %	탐사율 : 50.0%				
UI_20150714_001578	{@st45tw}[%s% erkundet]{/}	{@st45tw}[탐사율 %s%]{/}				
UI_20150714_001579	>>Mehr Info anzeigen …	>>더 보기..				
UI_20150714_001580	%s (Rang %s)	%s (%s 랭크)				
UI_20150714_001581	Jobname	직업이름				
UI_20150714_001582	{@st41b}Einladen	{@st41b}초대				
UI_20150714_001583	{@st41}Im Systemmenü kannst du zwischen Tastatur-, Controller- und Maussteuerung umschalten.{nl}	{@st41}조이패드나 마우스 조작을 원할 경우, 시스템 메뉴의 게임 설정에서 선택할 수 있습니다.{/}				
UI_20150714_001584	Wenn ein Charakter gefunden wird, der den Bedingungen deiner Gruppe entspricht,{nl}wird der Hinweis [Kandidat gefunden!] angezeigt.{nl}Du wirst auch anderen Gruppen empfohlen werden.	조건이 일치하는 캐릭터를 만난다면 [파티 조건 일치!] 문구가 표시 됩니다.{nl}또한 파티원을 구하는 다른 파티에 자주 추천됩니다.				
UI_20150714_001585	{@st42}Spielstil{/}	{@st42}플레이 스타일{/}				
UI_20150714_001586	{@st42}Stufen: Unterschied{/}	{@st42}레벨 차이{/}				
UI_20150714_001587	Beliebig	관계없음				
UI_20150714_001588	{@st42}Klassentyp{/}	{@st42}원하는 클래스 계열{/}				
UI_20150714_001589	{@st42}Gruppenname: %s{/}	{@st42}파티명 : %s{/}				
UI_20150714_001590	{@st42}Beschreibung{/}	{@st42}파티 설명{/}				
UI_20150714_001591	{@st42}Betreten{/}	{@st42}입력{/}				
UI_20150714_001592	{@st42}Gegenstandsverteilung	{@st42}아이템 분배 규칙				
UI_20150714_001593	{@st42}EP-Verteilung	{@st42}경험치 분배 규칙				
UI_20150714_001594	Individuell verteilte EP	각자얻기				
UI_20150714_001595	Gleichverteilte EP	균등분배				
UI_20150714_001596	Nach Stufe	레벨차등				
UI_20150714_001597	{@st42}Teilen von Quests	{@st42}퀘스트 공유				
UI_20150714_001598	Deaktiviert	사용안함				
UI_20150714_001599	{@st42}Öffentliche Gruppe{/}	{@st42}공개 파티 목록에 등록{/}				
UI_20150714_001600	Stufe	희망 레벨				
UI_20150714_001601	{@st42}"Gruppe empfehlen" verwenden{/}	{@st42}파티원 추천 기능 사용{/}				
UI_20150714_001602	Nach Entfernung	거리에 의해				
UI_20150714_001603	Nach Klasse	직업에 의해				
UI_20150714_001604	Nach Stufe	레벨에 의해				
UI_20150714_001605	Nach Quest	진행 퀘스트에 의해				
UI_20150714_001606	Nach Verbundenheit	친분에 의해				
UI_20150714_001607	{@st42}Link zur Gruppeneinladung teilen	{@st42}파티초대 링크걸기				
UI_20150714_001608	>>Gruppenvorschau …	>>파티 보기..				
UI_20150714_001609	Gruppenname: %s	파티이름 : %s				
UI_20150714_001610	Gruppenbeschreibung: %s	파티소개 : %s				
UI_20150714_001611	Erstellt: vor %s	결성시간 : %s 전				
UI_20150714_001612	Gruppenmitglieder: %s/5	인원구성 : %s/5				
UI_20150714_001613	Teilnehmen	가입				
UI_20150714_001614	{@st59}Suche nach Gruppenname oder nach Beschreibung{/}	{@st59}파티 이름 및 설명으로 검색합니다{/}				
UI_20150714_001615	Einfache Hilfedetails	심플 도움말내용				
UI_20150714_001616	{@st43}Briefkasten	{@st43}메세지함				
UI_20150714_001617	{@st41b}Alle	{@st41b}전체				
UI_20150714_001618	{@st41b}Ungelesene Nachrichten	{@st41b}안읽은 메세지함				
UI_20150714_001619	{@st43}{s22}Wähle einen Charakter aus, um die Gegenstände zu erhalten.{/}	{@st43}{s22}아이템을 수령할 캐릭터를 선택해주세요.{/}				
UI_20150714_001620	{@st41b}Verbessern	{@st41b}강화				
UI_20150714_001621	{@st66}Gegenstände, die repariert werden müssen	{@st66}수리 필요 아이템 목록				
UI_20150714_001622	{@st43}Simonie	{@st43}시모니				
UI_20150714_001623	{@st59}Fertigkeiten verbessern{/}	{@st59}스킬을 올려주세요{/}				
UI_20150714_001624	{@st59}Schließen{/}	{@st59}스킬과 특성을 닫습니다{/}				
UI_20150714_001625	{@st43}Fertigkeiten und Attribute{/}	{@st43}스킬과 특성{/}				
UI_20150714_001626	Verbleibende Statuspunkte:{nl}{@st46} %s	남은 스테이터스 포인트 {nl}{@st46}%s				
UI_20150714_001627	Fans: %s	내가 받은 좋아요! : %s개				
UI_20150714_001628	{@st66b}Verdiente EP anzeigen{/}	{@st66b}경험치 획득량 표기{/}				
UI_20150714_001629	{@st66b}Charakternamen anzeigen{/}	{@st66b}캐릭터 이름 보기{/}				
UI_20150714_001630	{@st66b}Nur Teamnamen anzeigen{/}	{@st66b}팀 이름만 표시{/}				
UI_20150714_001631	{@st66b}Namen anderer Spieler anzeigen{/}	{@st66b}다른 캐릭터 이름 표시{/}				
UI_20150714_001632	{@st66b}Automatisch{/}	{@st66b}자동{/}				
UI_20150714_001633	{@st66b}Controller{/}	{@st66b}조이패드{/}				
UI_20150714_001634	{@st66b}Tastatur{/}	{@st66b}키보드{/}				
UI_20150714_001635	{@st66b}Maus	{@st66b}마우스				
UI_20150714_001636	{@st66b}Vollbild{/}	{@st66b}전체 화면{/}				
UI_20150714_001637	{@st66b}Fenstermodus{/}	{@st66b}창모드{/}				
UI_20150714_001638	{@st66b}Lautstärke SFX (%s){/}	{@st66b}효과음 크기 (%s){/}				
UI_20150714_001639	{@st66b}Lautstärke Hintergrundmusik (%s){/}	{@st66b}음악 크기 (%s){/}				
UI_20150714_001640	{@st66b}Lautstärke (%s){/}	{@st66b}사운드 전체 크기 (%s){/}				
UI_20150714_001641	{@st66b}Reduzierter Modus{/}	{@st66b}저사양모드{/}				
UI_20150714_001642	{@st66b}Automatisch einstellen{/}	{@st66b}자동조정{/}				
UI_20150714_001643	{@st66b}Deaktivieren{/}	{@st66b}사용안함{/}				
UI_20150714_001644	{@st66b}Blooming aktivieren{/}	{@st66b}블룸 적용{/}				
UI_20150714_001645	{@st66b}Vignettierung aktivieren{/}	{@st66b}비넷팅 적용{/}				
UI_20150714_001646	{@st66b}FXAA aktivieren{/}	{@st66b}FXAA 적용{/}				
UI_20150714_001647	{@st66b}Blooming aktivieren{/}	{@st66b}GLOW 적용{/}				
UI_20150714_001648	{@st66b}Tiefenunschärfe aktivieren{/}	{@st66b}Depth 적용{/}				
