QUEST_LV_0300_20160512_001711	ส่งน้ำยาที่เสร็จสมบูรณ์ให้ Sarma	사르마에게 완성된 용액 전달	
QUEST_LV_0300_20160512_001712	ใช้ Transmutation Magic Circle เพื่อทำให้ได้น้ำยาตามที่ Sarma บอกแล้ว ถึงแม้ว่าคุณจะใช้ส่วนผสมปลอมใส่ลงไปด้วยแต่ดูเหมือนว่าจะไม่ค่อยมีปัญหา เอาของกลับไปให้ Sarma	연성 마법진을 이용하여 사르마가 말하던 용액을 완성했습니다. 가짜 재료를 섞기는 했지만 겉으로 보기에 별다른 문제는 없는 것 같습니다. 사르마에게 돌아가서 전해주세요.	
QUEST_LV_0300_20160512_001713	คุยกับSarma  ว่ามีน้ำยาที่สมบูรณ์แล้วจะทำการทดลองอะไร	완성된 용액을 가지고 어떤 실험을 하려는 생각인지 사르마와 이야기해보세요.	
QUEST_LV_0300_20160512_001714	โปรยน้ำยาที่พงหญ้า	풀더미에 용액 뿌려보기	
QUEST_LV_0300_20160512_001715	Sarma บอกว่าจะแบ่งน้ำยากที่เร็วสมบูรณ์ให้ แล้วให้เอาไปลองโปรยที่พงหญ้าจากนั้นให้รอดูผลลัพธ์ โปรยของเหลวที่สมบูรณ์ตรงพงหญ้าที่อยู่ตรงหน้า	사르마는 완성된 용액을 조금 나눠줄테니 풀더미에 뿌려보고 결과를 지켜보자고 합니다. 앞에 있는 풀더미에 완성된 용액을 뿌려보세요.	
QUEST_LV_0300_20160512_001716	จัดการกับพวกมอนสเตอร์ทั้งหมดแล้ว ลองไปหา Gatre ที่ติดตาม Sarma	모여든 몬스터를 모두 처치했습니다. 사르마를 쫓아간 가트레를 찾아가보세요.	
QUEST_LV_0300_20160512_001717	ตรวจสอบกระดาษโน้ตที่ถูกทิ้ง	버려진 쪽지 확인	
QUEST_LV_0300_20160512_001718	มีบางอย่างถูกเขียนเอาไว้ที่กระโน้ตที่ถูกทิ้ง ลองตรวจสอบเนื้อหาดูว่าคืออะไร	버려진 쪽지에 무언가 적혀있습니다. 무슨 내용인지 살펴보세요.	
QUEST_LV_0300_20160512_001719	ค้นหากล่องไม้	나무 상자 수색	
QUEST_LV_0300_20160512_001720	ในกระดาษโน้ตเขียนเรื่องราวเกี่ยวกับสิ่งของที่ชาวเมืองที่มีชีวิตอยู่เมื่อนานมาแล้วทิ้งเอาไว้ ลองหากล่องแล้วยืนยันสิ่งของนั้นดู	쪽지에는 이전에 살던 주민이 남겨두고 간 물건에 대한 이야기가 적혀있었습니다. 상자를 찾아 물건을 확인해보세요.	
QUEST_LV_0300_20160512_001721	ตรวจสอบไห	항아리 확인	
QUEST_LV_0300_20160512_001722	ดูเหมือนจะมีอะไรบางอย่างอยู่ในไห ลองดูว่ามีอะไรอยู่	항아리 안에 무언가 들어있는 것 같습니다. 무엇이 들어있는지 살펴보세요.	
QUEST_LV_0300_20160512_001723	ค้นหาอันต่อไป	다음 항아리 수색	
QUEST_LV_0300_20160512_001724	ในไหมีข้อความเกี่ยวกับสถานที่อยู่สิ่งของที่ชาวเมืองทิ้งเอาไว้ มองหาไหอันต่อไปแล้วลองหาที่อยู่ของสิ่งของ	항아리 안에는 주민이 숨겨둔 물건의 위치에 대한 내용이 남겨져 있었습니다. 다음 항아리를 찾아서 물건이 있는 위치까지 찾아가 보세요.	
QUEST_LV_0300_20160512_001725	Alchemist แห่ง Nahash Forest	나하스 숲의 연금술사	
QUEST_LV_0300_20160512_001726	ค้นหาเต็นท์ที่ถูกทิ้งเอาไว้	버려진 텐트 수색	
QUEST_LV_0300_20160512_001727	ค้นหา abandoned laboratory ด้านบน Siltas Vacant Lot ลองดูว่ามีเรื่องอะไรเกิดขึ้นที่นี่	실타스 공터 위쪽에 버려진 실험 시설을 발견했습니다. 이 곳에서 무슨 일이 있었는지 알아봅시다.	
QUEST_LV_0300_20160512_001728	ค้นพบเต็นท์ที่ถูกทิ้งเอาไว้สำเร็จแล้ว	버려진 텐트 수색 완료	
QUEST_LV_0300_20160512_001729	ค้นหาเจ้าของขวดของเหลวใน Nahash Forest	나하스 숲에서 시약병의 주인 수색	
QUEST_LV_0300_20160512_001730	ในเต็นท์ที่ถูกทิ้งร้างค้นพบขวดของเหลวดูเหมือนจะมีใครทิ้งเอาไว้ ลองหาเจ้าของขวดของเหลวจาก Nahash Forest	버려진 텐트에서 누군가 잃어버린 듯한 시약병을 발견했습니다. 나하스 숲에서 시약병의 주인을 찾아보세요.	
QUEST_LV_0300_20160512_001731	คุยกับLucienne Winterspoon	루시엔 윈터스푼과 대화	
QUEST_LV_0300_20160512_001732	คุณช่วย Lucienne Winterspoon ที่ถูกมอนสเตอร์โจมตีแล้ว ลองกลับไปคุยกับLucienne อีกครั้ง	몬스터에게 공격받고 있던 루시엔 윈터스푼을 구해주었습니다. 루시엔과 대화해 보세요.	
QUEST_LV_0300_20160512_001733	Lucienne Winterspoon ดูเหมือนจะมีเป้าหมายที่มาป่าที่อันตรายขนาดนี้ ลองคุณต่อไปอีก	루시엔 윈터스푼은 이 위험한 숲에 온 목적이 있어 보입니다. 루시엔과 계속 대화해 보세요.	
QUEST_LV_0300_20160512_001734	สนับสนุนเพื่อความยุติธรรมที่ยิ่งใหญ่	대의를 위한 보조	
QUEST_LV_0300_20160512_001735	Lucienne Winterspoon บอกว่ากำลังทดลองเพื่อป้องกันการเบียดเสียดของพืช สำหรับตำแหน่ง Alchemist Master  คนต่อไป ลองคุยกับเธอต่อ	루시엔 윈터스푼은 차기 알케미스트 마스터 자리를 위해 식물 폭주를 막기 위한 실험을 하고 있었다고 합니다. 그녀와 계속 대화해 보세요.	
QUEST_LV_0300_20160512_001736	คุ้มกัน Lucienne Winterspoon ไปจนถึง Pamesti Village	파라메스 마을까지 루시엔 윈터스푼 호위	
QUEST_LV_0300_20160512_001737	Lucienne Winterspoon ขอร้องให้ช่วยคุ้มกันเพราะต้องย้ายสถานที่ทำการทดลอง ช่วยพา Lucienne Winterspoon ไปส่งที่ Pamesti Village อย่างปลอดภัย	루시엔 윈터스푼은 실험 장소를 옮겨야 한다며 당신에게 호위를 부탁했습니다. 루시엔 윈터스푼을 파라메스 마을까지 안전하게 데려다 주세요.	
QUEST_LV_0300_20160512_001738	มาถึงที่ Pamesti Village อย่างปลอดภัย ลองคุยกับLucienne Winterspoon	무사히 파라메스 마을까지 도착했습니다. 루시엔 윈터스푼과 대화하세요.	
QUEST_LV_0300_20160512_001739	มาถึงที่ Pamesti Village อย่างปลอดภัย ลองคุยกับLucienne Winterspoon	파라메스 마을까지 무사히 도착했습니다. 루시엔 윈터스푼과 대화하세요.	
QUEST_LV_0300_20160512_001740	ส่ง basic reagent	기초 시약 건네주기	
QUEST_LV_0300_20160512_001741	Lucienne Winterspoon บอกว่าเอา basic reagent ที่ตัวเองทำออกมาแล้วให้รีบหนีออกมาจากเต็นท์ทดองให้เร็วที่สุด ลองดูว่าน้ำยากที่ให้ไปเป็นของ Lucienne จริงหรือไม่	루시엔 윈터스푼은 실험 텐트에서 급하게 도망쳐 나오느라 자신이 만든 기초시약을 두고 왔다고 합니다. 아까 주운 시약이 루시엔의 것이 맞는지 보여줍시다.	
QUEST_LV_0300_20160512_001742	Lucienne บอกว่าน้ำยากนั้นเป็นของตัวเอง ส่ง basic reagent ให้Lucienne	루시엔이 기초 시약을 보더니 자기 것이 맞다고 합니다. 루시엔에게 기초 시약을 건네줍시다.	
QUEST_LV_0300_20160512_001743	ส่ง%s ให้ Lucienne	루시엔에게 %s 건네주기	
QUEST_LV_0300_20160512_001744	Lucienne Winterspoon เอาน้ำยากมาเตรียมการทดลอง ลองสนทนากับเธอว่ามีอะไรให้ช่วยอีกไหม	루시엔 윈터스푼이 기초 시약을 가지고 실험 준비를 하고 있습니다. 도와줄 건 없는지 그녀와 대화해보세요.	
QUEST_LV_0300_20160512_001745	รวบรวม leaves of Spion หลังจากจัดการกับ Blue Spions	푸른 스피온 처치 후 스피온의 나뭇잎 수집	
QUEST_LV_0300_20160512_001746	Lucienne Winterspoon บอกคุณว่าส่วนประกอบอื่นสามารถหาได้ด้วยตัวเองแต่การเผชิญหน้ากับ Blue Spions  คงทำได้ ดังนั้นช่วยรวบรวมleaves of Spion มาให้ที	루시엔 윈터스푼은 다른 재료는 자신의 힘으로 다 구할 수 있지만 푸른 스피온은 상대하기가 힘들다고 합니다. 그녀를 위해 스피온의 나뭇잎을 모아주세요.	
QUEST_LV_0300_20160512_001747	เอา leaves of Spion ไปให้ Lucienne Winterspoon	루시엔 윈터스푼에게 스피온의 나뭇잎 전달	
QUEST_LV_0300_20160512_001748	รวบรวม leaves of Spion ได้เพียงพอแล้ว เอากลับไปส่งให้ Lucienne Winterspoon	스피온의 나뭇잎을 충분히 모았습니다. 루시엔 윈터스푼에게 전해주세요.	
QUEST_LV_0300_20160512_001749	รวบรวม%s จาก Blue Spions	푸른 스피온에게서 %s 수집	
QUEST_LV_0300_20160512_001750	เมื่อรวบรวม leaves of Spions เอาไปส่งให้ Lucienne Winterspoon แล้วลองกลับไปคุยกับเธออีกครั้ง	스피온의 나뭇잎을 모아 루시엔 윈터스푼에게 전해줬습니다. 그녀와 계속 대화해 보세요.	
QUEST_LV_0300_20160512_001751	ปกป้อง Lucienne Winterspoon	루시엔 윈터스푼 보호	
QUEST_LV_0300_20160512_001752	Lucienne Winterspoon บอกว่าจะเริ่มผสมของเหลวจากส่วนประกอบที่รวบรวมมาได้ แต่มอนสเตอร์อาจจะได้กลิ่นและเข้ามาจู่โจมช่วยป้องกันให้ด้วย	루시엔 윈터스푼이 모아온 재료로 시약 배합을 시작하겠다고 합니다. 약 냄새를 맡고 몬스터가 몰릴 수 있으니 자신을 지켜달라고 부탁했습니다.	
QUEST_LV_0300_20160512_001753	จัดการ Spions ที่ได้กลิ่นยาแล้วบุกเข้ามา ลองคุยกับLucienne Winterspoon	약 냄새를 맡고 몰려든 스피온을 물리쳤습니다. 루시엔 윈터스푼과 대화하세요.	
QUEST_LV_0300_20160512_001754	ความสำเร็จหรือความพ่ายแพ้ครั้งยิ่งใหญ่	대성공 혹은 대실패	
QUEST_LV_0300_20160512_001755	ดูเหมือนว่ายาจะใช้ได้ ลองสนทนากับ Lucienne Winterspoon	시약이 완성된 것 같습니다. 루시엔 윈터스푼과 대화해보세요.	
QUEST_LV_0300_20160512_001756	ทดสอบ Lucienne's reagent กับเถาวัลย์ที่อยู่ในเต็นท์ของคนเก็บสมุนไพร	약초꾼 텐트에 있는 나무 덩굴에 루시엔의 시약 시험	
QUEST_LV_0300_20160512_001757	Lucienne Winterspoon บอกว่าเถาวัลย์ที่เติบโตอยู่ในเต็นท์ของคนเก็บสมุนไพรเหมาะสำหรับการทดลองที่สุด ดังนั้นช่วยเอาไปที่เต็นท์คนเก็บสมุนไพรเพื่อทดลองน้ำยากของ Lucienne	루시엔 윈터스푼은 약초꾼 텐트에 자라고 있는 나무 덩굴이 시약을 시험해 보기에 적당하다고 합니다. 루시엔의 시약 시험을 위해 같이 약초꾼 텐트로 가 주세요.	
QUEST_LV_0300_20160512_001758	เมื่อใช้น้ำยากแล้วเถาวัลย์เติบโตอย่างผิดปกติ ลองคุยกับLucienne Winterspoon	시약을 사용하자 나무 덩굴이 비정상적으로 커졌다가 바스라졌습니다. 루시엔 윈터스푼과 대화해보세요.	
QUEST_LV_0300_20160512_001759	เถาวัลย์เติบโตรวดเร็วอย่างผิดปกติ Lucienne Winterspoon ดูมีความสุขที่การทดลองประสบความสำเร็จ ลองคุณกับเธอ	나무 덩굴이 말도 안되는 속도로 성장하더니 바스라졌습니다. 루시엔 윈터스푼은 실험 성공이라고 좋아만 하고 있습니다. 그녀와 대화해보세요.	
QUEST_LV_0300_20160512_001760	ขอคำแนะนำจาก Vaidotas	바이도타스에게 자문을 구하기	
QUEST_LV_0300_20160512_001761	หลังจากที่รู้ว่าไปขอคำแนะนำจาก Vaidotas ดูเหมือน Lucienne Winterspoon จะอารมณ์ไม่ดี เธอบอกว่าถ้าอยากไปหา Vaidotas  ก็ให้ไปค้นเดียว	바이도타스에게 자문을 구하자는 얘기를 듣고 루시엔 윈터스푼의 기분이 상한 것 같습니다. 그녀는 바이도타스에게 정 가보고 싶으면 혼자 갔다오라고 했습니다.	
QUEST_LV_0300_20160512_001762	กลับไปหา Lucienne Winterspoon	루시엔 윈터스푼에게 돌아가기	
QUEST_LV_0300_20160512_001763	Vaidotas บอกว่าน้ำยาที่ Lucienne Winterspoon ทำเป็นน้ำยาที่อันตรายมาก เขาให้ Counteragent แล้วให้กลับไปหา Lucienne	바이도타스는 루시엔 윈터스푼이 만든 시약이 매우 위험한 시약이라고 합니다. 그는 중화제를 주며 얼른 루시엔에게 돌아가보라고 했습니다.	
QUEST_LV_0300_20160512_001764	ตามหา Lucienne Winterspoon ที่ ownerless cultivated land	주인 없는 개간지로 루시엔 윈터스푼 찾기	
QUEST_LV_0300_20160512_001765	Lucienne Winterspoon ดูเหมือนจะไป ownerless cultivated land เพื่อทดลองน้ำยา ลองไปหาก่อนที่เธอจะใช้น้ำยานั่น	루시엔 윈터스푼은 이미 시약을 사용해보기 위해 주인 없는 개간지로 간 것 같습니다. 그녀가 시약을 사용하기 전에 빨리 찾아가 보세요.	
QUEST_LV_0300_20160512_001766	จัดการ Carnivore  ที่บ้าคลั่ง แล้วลองสนทนากับ Lucienne Winterspoon	광폭해진 카너버를 처치했습니다. 루시엔 윈터스푼과 대화하세요.	
QUEST_LV_0300_20160512_001767	Lucienne Winterspoon มีเรื่องที่จะขอร้องคุณ ลองไปคุยกับเธอ	루시엔 윈터스푼이 당신에게 부탁할 일이 있는 것 같습니다. 그녀와 대화해보세요.	
QUEST_LV_0300_20160512_001768	รวบรวม teeth of  Spions	스피온의 이빨 수집	
QUEST_LV_0300_20160512_001769	Lucienne Winterspoon ขอให้ช่วยหา teeth of  Spions รวบรวมสิ่งนั้นมาจาก Blue Spions	루시엔 윈터스푼이 스피온의 이빨을 구해달라고 부탁했습니다. 주변의 푸른 스피온들에게서 이빨을 구해보세요.	
QUEST_LV_0300_20160512_001770	เอา teeth of  Spions ไปให้ Lucienne Winterspoon	루시엔 윈터스푼에게 스피온의 이빨 전달	
QUEST_LV_0300_20160512_001771	รวบรวม teeth of Spions ที่ Lucienne Winterspoon ต้องการได้แล้ว กลับไปให้เธอ	루시엔 윈터스푼이 부탁한 스피온의 이빨을 모두 모았습니다. 그녀에게 전해주세요.	
QUEST_LV_0300_20160512_001772	รวบรวม%s จาก Blue Spions	푸른 스피온들에게서 %s 수집	QUEST_LV_0300_20160512_001749	รวบรวม%s จาก Blue Spions	푸른 스피온에게서 %s 수집	
QUEST_LV_0300_20160512_001773	Lucienne Winterspoon มีบางอย่างที่จะขอร้องคุณ ลองไปคุยกับเธอ	루시엔 윈터스푼이 당신에게 부탁할 일이 있는 것 같습니다. 그녀와 대화하세요.	
QUEST_LV_0300_20160512_001774	ปลูกเมล็ดสมุนไพรสำหรับการทดลอง	실험용 약초 씨앗 심기	
QUEST_LV_0300_20160512_001775	Lucienne Winterspoon ขอร้องให้ช่วยปลูกเมล็ดสมุนไรสำหรับการทดลองเมื่อผ่านไป ownerless cultivated land	루시엔 윈터스푼이 가는 길에 주인 없는 개간지에 들리면 실험용 약초 씨앗을 심어달라고 부탁했습니다.	
QUEST_LV_0300_20160512_001776	คุยกับVillager Nella	마을 주민 넬라와 대화	
QUEST_LV_0300_20160512_001777	Nella มีเรื่องที่จะขอร้องคุณ ลองกลับไปคุยกับเธอ	마을로 돌아온 주민 넬라가 당신에게 할 부탁이 있는 것 같습니다. 그녀와 대화해보세요.	
QUEST_LV_0300_20160512_001778	จัดการมอนสเตอร์ที่ Nahash Forest	나하스 숲 몬스터 처치	
QUEST_LV_0300_20160512_001779	พลเมือง Nella ไม่มีความสุขเพราะไม่รู้ว่าจะถูกพวกมอนสเตอร์โจมตีอีกเมื่อไ เธอจึงขอร้องให้จัดการมอนสเตอร์ที่วนเวียนอยู่แถวๆ หมู่บ้าน	마을 주민 넬라는 도미니카스의 영향 때문인지 몬스터에게 공격을 받지 않는 상태지만 언제 다시 공격당할지 몰라 불안해 합니다. 그녀는 마을을 배회하는 몬스터 처치를 부탁했습니다.	
QUEST_LV_0300_20160512_001780	จัดการมอนสเตอร์ที่ Nahash Forest แล้วกลับไปที่ Villager Nella	나하스 숲의 몬스터를 처치 했습니다. 마을 주민 넬라에게 돌아가세요.	
QUEST_LV_0300_20160512_001781	คำพูดที่ดี	좋은 말씀	
QUEST_LV_0300_20160512_001782	คุยกับPriest Dominikas	사제 도미니카스와 대화	
QUEST_LV_0300_20160512_001783	เมื่อเข้ามาที่ Elgos Monastery มีประชาชนรวมตัวกันอยู่ ลองไปคุยกับPriest Dominikas	엘고스 수도원에 들어오자 사람들이 모여 있습니다. 그 중 사제 도미니카스와 대화해보세요.	
QUEST_LV_0300_20160512_001784	Dominikas บอกว่าประตูของคณะนักบวชแห่งต้นไม้แห่งสัจจะเปิดเพื่อทุกคนและกำลังรอคนที่ต้องการความช่วยเหลือ	도미니카스가 진리의 나무교단의 문은 누구에게나 열려있으며 구원을 바라는 자를 기다리고 있다고 합니다.	
QUEST_LV_0300_20160512_001785	ฟังคำสอนของ Priest Dominikas	사제 도미니카스의 설교 듣기	
QUEST_LV_0300_20160512_001786	Priest Dominikas บอกว่าจะเทศน์เกี่ยวกับหลักคำสอนของคณะนักบวชแห่งต้นไม้แห่งสัจจะ ลองฟังคำสอนของ Dominikas	사제 도미니카스가 진리의 나무교단의 교리에 대해 설교하겠다고 합니다. 도미니카스의 설교를 들어보세요.	
QUEST_LV_0300_20160512_001787	พวกชาวบ้านมองว่ามีสิ่งไม่ถูกต้องในหลักคำสอนขอ Dominikas ลองฟังคำสอนของ Misleading อีกครั้ง	마을 주민들은 도미니카스의 설교에 뭔가 현혹된 것 처럼 보입니다. 일단 도미니카스와 다시 대화해 보세요.	
QUEST_LV_0300_20160512_001788	ความเชื่อผิดๆ	어긋난 신앙	
QUEST_LV_0300_20160512_001789	Dominikas บอกว่าเมื่อช่วยชาวบ้านเป็นการเหมาะสมกับคณะนักบวช ลองไปคุยกับNell ก่อน	도미니카스는 마을 주민들을 도우며 교단에 적응하는게 좋겠다고 했습니다. 먼저 마을 주민 넬라와 대화해보세요.	
QUEST_LV_0300_20160512_001790	บรรจุวิญญาณปีศาจใน Soul Orb	마족의 영혼으로 영혼 구슬 채우기	
QUEST_LV_0300_20160512_001791	Nella บอกว่าถ้าจะไม่ให้ถูกพวกปีศาจโจมตีจะต้องมี Soul Orb ที่บรรจุวิญญาณของปีศาจเอาไว้ เมื่อพลังชีวิตของปีศาจลดลงเหลือครึ่งนึงถ้าใช้ Soul Orb ก็จะสามารถดูดวิญญาณของปีศาจได้	마을 주민 넬라는 마족에게 공격을 받지 않으려면 마족의 영혼으로 가득 채운 영혼 구슬을 가지고 있어야한다고 합니다. 마족의 체력이 절반 이하일 때 영혼 구슬을 사용하면 마족의 영혼을 흡수할 수 있습니다.	
QUEST_LV_0300_20160512_001792	คุณบรรจุวิญญาณปีศาจใน Soul Orb แล้ว กลับไปหาพลเมือง Nella	영혼 구슬을 마족의 영혼으로 가득 채웠습니다. 마을 주민 넬라에게 돌아가보세요.	
QUEST_LV_0300_20160512_001793	คุยกับพลเมือง Duncan	마을 주민 던컨과 대화	
QUEST_LV_0300_20160512_001794	Dominikas บอกว่าเมื่อช่วยชาวบ้านเป็นการเหมาะสมกับคณะนักบวช ลองคุยกับพลเมือง	도미니카스가 마을 주민들을 도우며 교단에 적응하는게 좋겠다고 했습니다. 마을 주민과 대화해보세요.	
QUEST_LV_0300_20160512_001795	ย้ายไปที่ Veyrhas Hall กับพลเมือง Duncan	마을 주민 던컨과 함께 베이라스 홀로 이동	
QUEST_LV_0300_20160512_001796	Duncan บอกว่ารวบรวมหนังสือที่จะเผาเอาไว้ที่ Veyrhas Hall ถึงมันจะดูอันตรายแต่ก็ให้เดินทางไปที่ Veyrhas Hall พร้อมกับเขา	마을 주민 던컨이 베이라스 홀에 불태울 책을 모아뒀다고 합니다. 석연치는 않지만, 그와 함께 베이라스 홀로 이동하세요.	
QUEST_LV_0300_20160512_001797	คุณสามารถช่วยชีวิตพลเอง Duncan  จากปีศาจได้สำเร็จ ลองคุยกับพลเมือง Duncan	마을 주민 던컨을 습격해온 마족으로부터 지켜냈습니다. 그와 대화해보세요.	
QUEST_LV_0300_20160512_001798	คุยกับพลเมือง James	마을 주민 제임스와 대화	
QUEST_LV_0300_20160512_001799	รวบรวมเลือดสีแดงของปีศาจ	마족의 붉은 피 수집	
QUEST_LV_0300_20160512_001800	พลเมือง James บอกว่าต้องการเลือดสีแดงของปีศาจเพื่อชำระพลังติดพิษของเทพธิดา จัดการปีศาจที่อยู่ใกล้ๆ รวบรวมเลือดสีแดงของปีศาจ	마을 주민 제임스는 여신의 오염된 힘을 정화하기 위해 마족의 붉은 피가 필요하다고 합니다. 주변의 마족을 처치하여 마족의 붉은 피를 모으세요.	
QUEST_LV_0300_20160512_001801	กลับไปหาพลเมือง James	마을 주민 제임스에게 전달	
QUEST_LV_0300_20160512_001802	รวบรวมเลือดสีแดงของปีศาจตามพลเมือง James ต้องการแล้ว กลับไปหาเขา	마을 주민 제임스가 부탁한 마족의 붉은 피를 구했습니다. 그에게 돌아가세요.	
QUEST_LV_0300_20160512_001803	จัดการ nearby ปีศาจ and รวบรวม %s	주변의 마족을 처치하여 %s 수집	
QUEST_LV_0300_20160512_001804	เทคนิคทางการเมือง	비열한 술수	
QUEST_LV_0300_20160512_001805	สำรวจห้องทดลองของอาคารย่อยเหนือ Black Wall	검은 벽 너머 별관 연구실 수색	
QUEST_LV_0300_20160512_001806	ดูเหมือนจะมีอะไรซ่อนอยู่หลังกำแพงสีดำ ลองสำรวจห้องทดลองอาคารย่อยเหนือกำแพงสีดำ	검은 벽 너머에 뭔가 숨겨져 있는 것 같습니다. 검은 벽을 통과해 별관 연구실을 조사해보세요.	
QUEST_LV_0300_20160512_001807	Dominikas มาอยู่ข้างหลังตั้งแต่เมื่อไรก็ไม่รู้ ลองคุยกับเขา	언제부터인가 등 뒤에 도미니카스가 와 있었습니다. 그가 어디까지 봤을지 모르겠습니다. 그와 대화해보세요.	
QUEST_LV_0300_20160512_001808	ระหว่างที่ออกมาจาก Annex Laboratory ได้พบกับ Priest Dominikas ลองคุยกับเขา	별관 실험실을 조사하고 빠져나오는 중에 사제 도미니카스를 만났습니다. 그와 대화하세요.	
QUEST_LV_0300_20160512_001809	เคลื่อนที่ไปตามทางเดินอาคารหลัก	본원 통로로 이동	
QUEST_LV_0300_20160512_001810	Priest Dominikas ยกย่องคุณเพราะเป็นคนที่เชื่อในต้นไม้วิเศษซึ่งเป็นสิ่งเดียวที่จะสามารถผ่านกำแพงสีดำไปได้ เขาบอกว่าจะมีพิธีสำคัญเกิดขึ้นให้ลองไปดูที่ Principal Corridor	사제 도미니카스는 검은 벽을 통과할 수 있는 건 신수께서 허락한 사람 뿐이라며 당신을 치켜 세웁니다. 그는 곧 중요한 의식을 할 예정이니 본원 통로에서 보자고 했습니다.	
QUEST_LV_0300_20160512_001811	เข้าร่วมพิธีของ Dominikas	도미니카스의 의식 참관	
QUEST_LV_0300_20160512_001812	Dominikas บอกว่าจะทำพิธีสำคัญ Principal Corridor ลองไปเข้าร่วมพิธีของเขา	도미니카스가 본원 통로에서 중요한 의식을 하겠다고 합니다. 그의 의식을 참관하세요.	
QUEST_LV_0300_20160512_001813	ไปยัง Elgos Abbey Main Building	엘고스 수도원 본원으로 이동	
QUEST_LV_0300_20160512_001814	พิธีของ Dominikas เป็นกับดักเพื่อต้อนคุณไปสู่พวกนอกรีต หลบหลีกไปให้ถึง Elgos Abbey Main Building	도미니카스의 의식은 당신을 이단으로 몰기 위한 함정이었습니다. 엘고스 수도원 본원으로 피하세요.	
QUEST_LV_0300_20160512_001815	กำจัดเถาวัลย์	나무 덩굴 제거	
QUEST_LV_0300_20160512_001816	คุยกับElgos นักบวช	엘고스 수도사와 대화	
QUEST_LV_0300_20160512_001817	นักบวช ต้องการให้คุณช่วย ลองคุยกับเขาดู	수도사가 당신의 도움을 필요로 하는 것 같습니다. 그와 대화해보세요.	
QUEST_LV_0300_20160512_001818	Elgos นักบวช ต้องการกำจัดเถาวัลย์ทั้งหมดที่เกิดขึ้นเพราะ Dominikas ลองกลับไปคุยกับ Lucienne Winterspoon เพื่อหาข้อมูลเพิ่มเติม	엘고스 수도사는 도미니카스가 배양한 나무 덩굴을 모두 없애고 싶어합니다. 나하스 숲의 루시엔 윈터스푼에게 방법을 알아보세요.	
QUEST_LV_0300_20160512_001819	Elgos นักบวช กำลังหาวิธีกำจัดเถาวัลย์ที่ขึ้นอยู่ในสำนัก คุยกับLucienne Winterspoon	엘고스 수도사가 수도원에 자란 나무 덩굴을 제거할 방법을 찾고 있습니다. 루시엔 윈터스푼과 대화해보세요.	
QUEST_LV_0300_20160512_001820	กำจัดเถาวัลย์ด้วยยาพิเศษของ Lucienne	루시엔의 특제 비약으로 덩굴 제거	
QUEST_LV_0300_20160512_001821	Lucienne Winterspoon บอกว่าทำยาขึ้นมาใหม่แล้วระหว่างนั้น ตามคำแนะนำของ Vaidotas บอกว่าเมื่อผสมกันแล้วจะได้ยาที่ปลอดภัย	루시엔 윈터스푼이 그 사이 새로운 비약을 만들어냈다고 합니다. 바이도타스의 조언대로 배합하자 안전한 시약이 만들어졌다고 합니다.	
QUEST_LV_0300_20160512_001822	เมื่อใช้ยาพิเศษของ Lucienne แล้วเถาวัลย์หายไป ลองกลับไปคุยกับนักบวชที่ Elgos	루시엔의 특제 비약을 사용하자 덩굴이 바스라졌습니다. 엘고스 수도사와 대화해보세요.	
QUEST_LV_0300_20160512_001823	Elgos นักบวช ต้องการความช่วยเหลือจากคุณ ลองคุยกับเขา	엘고스 수도사가 당신의 도움을 필요로 하는 것 같습니다. 그와 대화해보세요.	
QUEST_LV_0300_20160512_001824	เอาคัมภีร์ปลอมกลับคืนมา	거짓된 경전 회수	
QUEST_LV_0300_20160512_001825	นักบวชต้องการเอาคัมภีร์ปลอมคืนมาจาก Dominikas ลองไปหาคัมภีร์ปลอมจากกองหนังสือที่ Veyrhas Hall	수도사는 도미니카스가 퍼뜨려놓은 거짓된 경전을 회수하길 원합니다. 베이라스 홀의 책더미에서 거짓된 경전을 찾아보세요.	
QUEST_LV_0300_20160512_001826	พบคัมภีร์ปลอมแล้วจากกองหนังสือ กลับไปหา Elgos นักบวช	책더미에서 거짓된 경전을 찾았습니다. 엘고스 수도사에게 돌아가세요.	
QUEST_LV_0300_20160512_001827	ตามคำสั่งของคณะนักบวชแห่งต้นไม้แห่งสัจจะบอกว่าขังพวกนักบวชเอาไว้ที่ principal building ลองไปหานักบวชที่ถูกขังเอาไว้	진리의 나무 교단 지령서에는 본원에 수도사를 가두어 놓았다고 되어 있었습니다. 갇혀 있는 수도사를 찾아 보세요.	
QUEST_LV_0300_20160512_001828	พบนักบวชที่ถูกขังเอาไว้ใน Principal Laboratory ลองคุยกับเขา	본원 연구실에 갇힌 수도사를 발견했습니다. 그와 대화해보세요.	
QUEST_LV_0300_20160512_001829	ความศรัทธาที่หิวโหย	굶주린 신앙	
QUEST_LV_0300_20160512_001830	พบนักบวชที่รอดชีวิตอยู่ใน Principal Laboratory คุยกับ Elgos นักบวช	본원 연구실에서 살아남은 수도사를 발견했습니다. 엘고스 수도사와 대화해보세요.	
QUEST_LV_0300_20160512_001831	ค้นหาเสบียงที่สามารถกินได้อย่างเพียงพอ	먹을 만한 식량 수색	
