QUEST_LV_0200_20180327_001007	이 일대의 저주를 내렸다는 마군주를 어떤 계시자가 쓰러뜨렸다는게 사실인가?{nl}그렇다면 정말 다행이군. 더 이상 이런 끔찍한 꼴은 보지 않아도 되니 말이다.	슈바르츠라이터 마스터
QUEST_LV_0200_20180327_001008	보급관	
QUEST_LV_0200_20180327_001009	보급은 늘 부족하고, 우리는 늘 지쳐 있습니다.	보급관
QUEST_LV_0200_20180327_001010	후방 부대들은 늘 보급이 늦다거나 부족하다고 불평이지요.{nl}하지만 우리도 나름의 고충이 있습니다.	보급관
QUEST_LV_0200_20180327_001011	구해오셨군요. 감사합니다.{nl}다시 몬스터의 둥지로 돌아가셔서 부서진 부엉이들을 태워 주세요.	약해진 부엉이 조각상
QUEST_LV_0200_20180327_001012	너무 끔찍한 일들만 벌어지고 있어요.{nl}다시 평화로웠던 예전으로 돌아갈 수 있을까요?	약해진 부엉이 조각상
QUEST_LV_0200_20180327_001013	여신께선 참으로 가혹하시지요.{nl}부디 제 동료들의 영면을 빌어 주세요.	약해진 부엉이 조각상
QUEST_LV_0200_20180327_001014	순례자 릴리야	
QUEST_LV_0200_20180327_001015	내 목걸이.. 내 오르골..	순례자 릴리야
QUEST_LV_0200_20180327_001016	율리우스.. 미안해요..	순례자 릴리야
QUEST_LV_0200_20180327_001017	저기.. 배가 고파서 꼼짝할 수도 없어.{nl}뭐든 좋으니 제발 먹을 것 좀 구해 줘.	순례자 릴리야
QUEST_LV_0200_20180327_001018	저기 날뛰고 있는 몬스터의 고기라도 상관 없어.{nl}그러니 제발 어서..	순례자 릴리야
QUEST_LV_0200_20180327_001019	아직이야?{nl}너무 배가 고파서 흙이라도 집어 먹고 싶어..	순례자 릴리야
QUEST_LV_0200_20180327_001020	어.. 어서 그걸 내놔!	순례자 릴리야
QUEST_LV_0200_20180327_001021	아직 가지 마! 배고파 죽을 것 같단 말야.{nl}고기는 너무 늦어. 어떡해야 하지?	순례자 릴리야
QUEST_LV_0200_20180327_001022	그래.. 어린 들풀잎이라면 먹을 수 있을 것 같아.{nl}여리여리하고 물기 많은.. 그게 좋겠어!	순례자 릴리야
QUEST_LV_0200_20180327_001023	먹어도 먹어도 허기가 가시질 않아.{nl}오히려 점점 심해져서 차라리 죽는 게 나을지도 몰라.	순례자 릴리야
QUEST_LV_0200_20180327_001024	순례자 율리우스	
QUEST_LV_0200_20180327_001025	여기 어디 먹을 게 있었던 것 같은데..{nl}제발 제게 먹을 것을.. 먹을 것 좀 주세요.{nl}	순례자 율리우스
QUEST_LV_0200_20180327_001026	배고파 죽겠는데 머리 속에서 이상한 소리가 울려..{nl}먹지도 못하는 오르골 소리가..	순례자 율리우스
QUEST_LV_0200_20180327_001027	아아, 나의 릴리야.. {nl}다신 볼 수 없겠지.	순례자 율리우스
QUEST_LV_0200_20180327_001028	그 목걸이는 릴리야의 선물이라 생각해 주시고 부디 잘 간직해 주세요.{nl}대성당의 축복이 내려진 것이라 계시자님께 꼭 도움이 될 겁니다.	순례자 율리우스
QUEST_LV_0200_20180327_001029	부족해. 부족하다고. 배고파.{nl}더 이상 참을 수 없어. 배고프다고!	순례자 릴리야
QUEST_LV_0200_20180327_001030	너무 배가 고파.. 견딜 수가 없어.{nl}이봐요. 혹시 음식 찌꺼기같은거라도 있다면 조금만..	순례자 율리우스
QUEST_LV_0200_20180327_001031	그렇다면 그것이라도.. 제발요..	순례자 율리우스
QUEST_LV_0200_20180327_001032	고기.. 빨리요. {nl}정말 죽을 것 같단 말입니다.	순례자 율리우스
QUEST_LV_0200_20180327_001033	고기.. 고기다!{nl}빨리 내놔요. 어서. 어서!	순례자 율리우스
QUEST_LV_0200_20180327_001034	잠깐, 그 오르골은.. 뭐지?{nl}	순례자 율리우스
QUEST_LV_0200_20180327_001035	기억이.. 그녀가.. {nl}이리 내놔! 내 거야!	순례자 율리우스
QUEST_LV_0200_20180327_001036	맙소사. 내가 뭘 하고 있었던 거지?{nl}아아. 릴리야는..{nl}	순례자 율리우스
QUEST_LV_0200_20180327_001037	우리는 결혼 기념으로 여신의 은총을 받고자 대성당으로 순례를 떠났었지요.{nl}그런데 그 잔혹한 나크티스.. 용서 못할 더러운 마군주가 말입니다.{nl}	순례자 율리우스
QUEST_LV_0200_20180327_001038	그녀의 오르골과 목걸이를 빼앗아 부하에게 던져 버리고, 식탐의 저주를 걸어버렸지요.{nl}마치 메이번님의 가르침을 비웃기라도 하듯이요.	순례자 율리우스
QUEST_LV_0200_20180327_001039	잠시만. 아직 저주 때문에 머리가 꽝꽝 울리는군요. {nl}해 드릴 이야기가 많이 남았는데.. 제가 그때까지 버틸 수 있을는지 모르겠어요.	순례자 율리우스
QUEST_LV_0200_20180327_001040	텅빈나무 숲의 아셀루가 사악한 기운을 정화한다는 얘길 들었습니다.{nl}그것이라면 어떻게든 버틸 수 있을 겁니다.	순례자 율리우스
QUEST_LV_0200_20180327_001041	이 저주를 완전히 끊어 내려면 사제님들을 찾아가야 합니다만..{nl}전 여기 남아서 릴리야를 좀 더 추억하고 싶군요.	순례자 율리우스
QUEST_LV_0200_20180327_001042	고맙습니다. 한결 나아졌네요.{nl}오르골.. 나의 릴리야.. 그녀는 아마 세상에 없겠지요.{nl}	순례자 율리우스
QUEST_LV_0200_20180327_001043	혹시라도 나크티스의 부하를 만난다면 그녀를 위해 꼭 복수해 주세요.{nl}그 마족이 집어 삼킨 우리 사랑의 증표.. 복수에 대한 감사 인사로 받아주시고요.{nl}	순례자 율리우스
QUEST_LV_0200_20180327_001044	그건 대성당의 축복을 받았던 목걸이라 아주 유용하실 겁니다. {nl}제겐 이제 그 목걸이는 아무 의미 없으니까요.	순례자 율리우스
QUEST_LV_0200_20180327_001045	순례자 재뉴스	
QUEST_LV_0200_20180327_001046	이 식량더미는 건들면 안 되오!{nl}슬슬 올 때가 됐는데.. 잠시만 지켜보시오.	순례자 재뉴스
QUEST_LV_0200_20180327_001047	보셨소? 저 아이는 4년 전에 먼저 순례를 떠난 내 아들이오.{nl}어떻게든 저주에서 구해주고 싶어서 쫓아왔지.	순례자 재뉴스
QUEST_LV_0200_20180327_001048	거 참 말이라도 고맙구려.{nl}일단 날 귀찮게하는 몬스터부터 처치해준다면 참 좋겠구먼.	순례자 재뉴스
QUEST_LV_0200_20180327_001049	아들 녀석을 구할 방도는 분명 있소.{nl}난 내 진심이 통할거라 믿고 있소.	순례자 재뉴스
QUEST_LV_0200_20180327_001050	제법이구려. {nl}든든한 지원군이 생겼으니 이제 무서울 게 없겠어.	순례자 재뉴스
QUEST_LV_0200_20180327_001051	내가 준 음식 찌꺼기가 부족하면 이쉬블라쉬 광장으로 가 보시오.{nl}그 쪽의 식량더미에도 성수를 섞어 놓았소.	순례자 재뉴스
QUEST_LV_0200_20180327_001052	아들이 훔쳐간 식량더미엔 성수를 섞어 놓았지.{nl}시간이 지나면 저주의 기운을 모두 토해 낼 거요.{nl}	순례자 재뉴스
QUEST_LV_0200_20180327_001053	하지만 솔직히 말해서 이걸로 내 아들을 구할 수 있을지 모르겠어.{nl}희망 말이오. 믿음직한 결과가 필요하단 말이오.	순례자 재뉴스
QUEST_LV_0200_20180327_001054	이 음식 찌꺼기를 몬스터에게 던지면 받아먹는 몬스터가 있을 거요.{nl}흠씬 패주면 더 쉽게 토하겠지. 그걸 나에게 가져오시오.{nl}	순례자 재뉴스
QUEST_LV_0200_20180327_001055	만약 찌꺼기가 부족하면 이쉬블라쉬 광장의 식량더미에서 더 구해볼 수 있을 거요.	순례자 재뉴스
QUEST_LV_0200_20180327_001056	저주의 응어리라. 확실히 효과는 있소. {nl}이제 내 아들이 토할 때 까지  기다리기만 하면 되겠지.{nl}정말 고맙소. 여신의 은총이 함께 하길..{nl}{nl}	순례자 재뉴스
QUEST_LV_0200_20180327_001057	순례자 그라치우스	
QUEST_LV_0200_20180327_001058	죄송합니다만, 지금 제가 좀 바빠서요.{nl}머리가 복잡하니까 이만 가주시겠어요?	순례자 그라치우스
QUEST_LV_0200_20180327_001059	이게 도대체 무슨..{nl}당신이 절 구해주셨군요. 아까는 정말 죄송했습니다.	순례자 그라치우스
QUEST_LV_0200_20180327_001060	제 형제들이 사제 수행을 떠나던 길에 마족의 농간에 모두 당해버렸어요.{nl}여신의 품으로 돌아가지도 못하고 분노하는 형제들이 너무 가여워서요.{nl}	순례자 그라치우스
QUEST_LV_0200_20180327_001061	저도 멀쩡한 몸은 아닙니다만, 어떻게든 돕고 싶습니다.{nl}부탁합니다. 제발 도와주세요.	순례자 그라치우스
QUEST_LV_0200_20180327_001062	아까는 이 제단에 갇힌 영혼을 풀어 주려고 했었어요.{nl}하지만 그게 잘 안됬나봐요. 저의 기도가 잘못된 걸까요?	순례자 그라치우스
QUEST_LV_0200_20180327_001063	제가 부상으로 대열에서 이탈하기 전에도 굉장히 예민해져 있었죠.{nl}그 마족들의 행렬을 보고 나서부터요.{nl}	순례자 그라치우스
QUEST_LV_0200_20180327_001064	그날 밤.. 전 풀숲에 숨어 모든 걸 지켜볼 수밖에 없었어요.{nl}결국 서로가 서로에게 무기를 겨누더군요. 그렇게 사이좋았었는데..{nl}	순례자 그라치우스
QUEST_LV_0200_20180327_001065	게다가 목숨을 잃어도 분노에 사로잡혀 여신께 돌아가지도 못하더라고요.{nl}그래서 어떻게든 그들에게 안식을 주고 싶었던 거고요.{nl}	순례자 그라치우스
QUEST_LV_0200_20180327_001066	어쩌면 이 모든게 사제가 되려던 저의 소명일지도 모르겠어요. 아 여신이시여..	순례자 그라치우스
QUEST_LV_0200_20180327_001067	다리가 이래가지고서야 움직이기도 너무 힘들고요.{nl}어떻게 그런 일이.. 믿을 건 당신뿐이군요.	순례자 그라치우스
QUEST_LV_0200_20180327_001068	순례를 떠나기 전에 계시자들의 이야기를 스치듯이 들은 적이 있어요.{nl}그 중에서도 당신은 정말 특별하시군요. 조금 더 얘기를 들어주시겠어요?	순례자 그라치우스
QUEST_LV_0200_20180327_001069	정말 끔찍했어요. 그렇게 사이좋던 형제들이 서로를 해치는 광경이란..{nl}그리고 마족들은 여신께 인도되지도 못한 형제들을 기만했지요.{nl}	순례자 그라치우스
QUEST_LV_0200_20180327_001070	심지어 어떤 영혼들은 장난감처럼 몬스터에게 던져지기도 했어요.{nl}그 영혼들에게도 안식이 꼭 필요할 거예요.	순례자 그라치우스
QUEST_LV_0200_20180327_001071	먼저 이걸 시험해 주시겠어요?{nl}영혼들을 몬스터들로부터 꺼내는 약을 만드는 중인데 잘 안되거든요.{nl}	순례자 그라치우스
QUEST_LV_0200_20180327_001072	영혼의 빛이 비쳐 보이는 몬스터에게 시험해 주시면 됩니다.	순례자 그라치우스
QUEST_LV_0200_20180327_001073	이 방법 저 방법, 이 재료 저 재료 다 써 보는 거죠.{nl}잘 되어야 할 텐데..	순례자 그라치우스
QUEST_LV_0200_20180327_001074	아, 역시 아직 뭔가 모자란 모양입니다.{nl}방법도 틀린 건가..	순례자 그라치우스
QUEST_LV_0200_20180327_001075	부족한게 뭔지 생각났어요. 경전 말입니다!{nl}이 근처의 제단에 갇혀 있는 형제의 영혼 중 하나가 가지고 있을 겁니다.	순례자 그라치우스
QUEST_LV_0200_20180327_001076	안타깝게도 제 경전은 난리 통에 잃어버린 것 같습니다.{nl}있었더라면 바로 생각이 났겠지요.	순례자 그라치우스
QUEST_LV_0200_20180327_001077	바로 이겁니다. 계시자님 덕분에 많은 단서들이 풀리네요.{nl}어디보자, 내친 김에 방법도 달리 해 보는 것이 좋겠습니다.	순례자 그라치우스
QUEST_LV_0200_20180327_001078	이번엔 이 약을 사용하면 몬스터의 뱃속에 있는 영혼들이 빛을 낼 거예요.{nl}그 몬스터를 처치하면 묶여있던 영혼들은 해방되겠지요.{nl}	순례자 그라치우스
QUEST_LV_0200_20180327_001079	저의 형제들은 눈을 감지 못하고 서로를 헐뜯고 분노로 울부짖으며 갇혀 있습니다.{nl}그것도 여신께 올리는 제단에요.{nl}	순례자 그라치우스
QUEST_LV_0200_20180327_001080	아직 살아있는 저 조차도 용서할 수가 없는데, 그 영혼들은 어떻겠습니까.{nl}여신의 사랑을 전해야 할 사제들에게 어찌 그런 짓을 하도록 만든단 말입니까.	순례자 그라치우스
QUEST_LV_0200_20180327_001081	분명히 그들도 당신을 고마워 할 겁니다.{nl}여신의 은총이 당신의 앞을 비추기를 바랍니다.{nl}	순례자 그라치우스
QUEST_LV_0200_20180327_001082	이 방법은 제대로 효과가 있을 겁니다.{nl}꼭 있어야 하고말고요. 그렇지 않는다면 전..	순례자 그라치우스
QUEST_LV_0200_20180327_001083	그 동안 너무 고마웠어요.{nl}계시자님 덕분에 이젠 형제들도 편히 쉴 수 있겠지요.	순례자 그라치우스
QUEST_LV_0200_20180327_001084	참, 여긴 우리 형제들만 속박되어 있는 건 아니에요.{nl}구원받지 못하는 영혼을 보시면 그냥 지나치지 마시고 여신의 이름으로 구원해 주세요.	순례자 그라치우스
QUEST_LV_0200_20180327_001085	마족들이 영혼을 유린하면서까지 찾아야 하는 것.{nl}아마 이 순례의 길 끝에 있는 대성당과 관련된 것이 아닐까 하는 생각이 드네요.{nl}	순례자 그라치우스
QUEST_LV_0200_20180327_001086	참, 대성당이라고 하니 생각나는 게 있는데요.{nl}제게 제작서가 하나 있지만 저는 이걸 어떻게 쓰는지 전혀 모릅니다.{nl}	순례자 그라치우스
QUEST_LV_0200_20180327_001087	하지만 이 땅의 분노한 모든 영혼들을 안식에 들게 해 주시는 분이라면..{nl}그 분이 바로 주인이 아니겠습니까.{nl}	순례자 그라치우스
QUEST_LV_0200_20180327_001088	아마 계시자님이라면 구원해 줄 방법을 찾는 건 어렵지 않을 거라 생각해요.{nl}저는 여기서 영혼들의 안식을 기도하고 있겠습니다.	순례자 그라치우스
QUEST_LV_0200_20180327_001089	영혼들의 안식에는 여러 가지 방법들이 있습니다.{nl}	순례자 그라치우스
QUEST_LV_0200_20180327_001090	꽃을 바쳐야 할 수도 있고, 순례자들의 경전 같은 것을 모아 가야 할 수도 있고..{nl}어쩌면 무력으로라도 분노한 영혼들을 일단 제압 해야 할 수도 있겠군요.	순례자 그라치우스
QUEST_LV_0200_20180327_001091	속박된 영혼들에게 모두 안식을 찾아주셨습니까?{nl}역시.. 이 제작서의 주인은 당신이시군요. {nl}	순례자 그라치우스
QUEST_LV_0200_20180327_001092	사제가 되겠다는 제게 남기신 할아버지의 유품입니다만. {nl}이젠 제게 무슨 의미가 있겠습니까. 여기서 동료들을 기리며 살아갈 생각입니다.	순례자 그라치우스
QUEST_LV_0200_20180327_001093	기원의 숲 안내	
QUEST_LV_0200_20180327_001094	기원의 숲 곳곳에는 축복이 내려진 성소가 있습니다. {nl}이 곳을 지나는 순례자들은 모든 성소에 경배를 드리고 여신의 축복을 받으세요. {nl}	기원의 숲 안내
QUEST_LV_0200_20180327_001095	각 성소는 성직자 마스터들의 관리 하에 있습니다.{nl}성소에 문제가 발생 시 해당 관리 마스터를 찾아가세요.{nl}	기원의 숲 안내
QUEST_LV_0200_20180327_001096	각 성소의 자세한 위치는..{nl}(알림판이 반쯤 부서져 나머지 내용을 알 수 없다.)	기원의 숲 안내
QUEST_LV_0200_20180327_001097	성소 안내	
QUEST_LV_0200_20180327_001098	헌금으로 여신께 신앙을 증명하면 축복을 받을 수 있습니다.{nl}순례자마다 헌금할 수 있는 액수가 다르오니 이 점 양해 바랍니다.{nl}	성소 안내
QUEST_LV_0200_20180327_001099	오늘도 재물의 은혜가 함께 하길.{nl}-- 성소 관리 : [파드너 마스터] 마이스테스 골드문트	성소 안내
QUEST_LV_0200_20180327_001100	여신께 대적하는 적을 처단하겠다는 의지를 보여주십시오.{nl}사악한 무리를 성소에 신심의 증거로 바치십시오.{nl}	성소 안내
QUEST_LV_0200_20180327_001101	여신의 은총은 늘 당신과 함께.{nl}-- 성소 관리 : [프리스트 마스터] 보러블	성소 안내
QUEST_LV_0200_20180327_001102	오직 진실된 경배만이 여신께 축복을 받을 수 있습니다.{nl}	성소 안내
QUEST_LV_0200_20180327_001103	언제나 여신의 은총이 함께 하기를.{nl} -- 성소 관리 : [클레릭 마스터] 로잘리야	성소 안내
QUEST_LV_0200_20180327_001104	희미한 피 냄새가 나는 경전 표지. 다른 낱장들은 몬스터가 삼켜버린 걸까?	
QUEST_LV_0200_20180327_001105	영혼을 정화하는 맑은 물.{nl}이 또한 여신의 권능입니다.{nl}	성소 안내
QUEST_LV_0200_20180327_001106	성소 근처의 개울은 정화 중이오니 리쉬키오 시내의 물을 바치시길 바랍니다.{nl}-- 성소 관리 : [오라클 마스터] 아폴로니야 바르보라{nl}	성소 안내
QUEST_LV_0200_20180327_001107	대지에 피어난 모든 생명은 여신의 은혜입니다.{nl}아름다운 꽃으로 여신께 감사드리세요.{nl}	성소 안내
QUEST_LV_0200_20180327_001108	여신의 은총은 늘 당신과 함께.{nl}-- 성소 관리 : [드루이드 마스터] 지나 그린{nl}	성소 안내
QUEST_LV_0200_20180327_001109	헌금으로 여신께 신앙을 증명하면 축복을 받을 수 있습니다.{nl}신앙에 대한 상담은 판매대에서 워프 주문서를 구입하시어 직접 방문해 주시길 바랍니다.{nl}	성소 안내
QUEST_LV_0200_20180327_001110	여신께 자신을 낮추고 모든 것을 온전히 맡기세요.{nl}여신의 축복은 진정으로 참회하는 자에게 주어집니다.{nl}	성소 안내
QUEST_LV_0200_20180327_001111	당신의 시련에 여신의 은총이 깃들기를.{nl}-- 성소 관리 : [크리비 마스터] 헤르쿠스	성소 안내
QUEST_LV_0200_20180327_001112	성소	
QUEST_LV_0200_20180327_001113	여신께 감사 헌금을 바치시오.{nl}축복은 항상 그대 곁에 있을 지니.	성소
QUEST_LV_0200_20180327_001114	여신께 경배를 드리시오.{nl}사악한 육신을 제물로 바쳐야 하나니.	축복의 성소
QUEST_LV_0200_20180327_001115	순례자의 길이 나크티스의 저주로 더럽혀졌다는 이야기는 이미 알고 있습니다.{nl}하지만 성소까지 오염되어 버렸을 줄이야.. 참으로 안타까운 일입니다.	프리스트 마스터
QUEST_LV_0200_20180327_001116	제가 직접 나서는 게 가장 좋겠습니다만, 함부로 자릴 비울 수도 없는 처지입니다.{nl}일단 이 성수로 성소의 정화를 부탁드립니다.{nl}	프리스트 마스터
QUEST_LV_0200_20180327_001117	교단에서 사제들을 보냈다고 듣긴 했는데 아직 잘 안된 모양입니다.{nl}계시자님까지 나서 주신다니 잘 될 거라 믿고 있지만 그래도 불안하군요.	프리스트 마스터
QUEST_LV_0200_20180327_001118	기원의 숲의 바카리네 여신상이라.{nl}나크티스.. 메이번 대주교의 가르침을 그렇게까지 더럽힐 줄이야 누가 알았겠나.	조각가 테슬라
QUEST_LV_0200_20180327_001119	어쨌든 응급 조치는 할 수 있겠지.{nl}몬스터에게 석고 조각을 모아 새벽별의 은총을 받은 이슬로 갠 것으로 보수해 보게.	조각가 테슬라
QUEST_LV_0200_20180327_001120	여신의 가호를 빌겠네.{nl}아마 여신상 뿐만 아니라 성소들도 문제가 많을 것이야.	조각가 테슬라
QUEST_LV_0200_20180327_001121	오염된 성소라면, 기원의 숲이지요?{nl}나름 예방책을 세웠다고 생각했는데, 나크티스의 저주가 더 강력했던 모양입니다.	클레릭 마스터
QUEST_LV_0200_20180327_001122	이럴 때를 대비해서 성소에 신앙의 표식을 숨겨 두었습니다.{nl}그 표식은 성소의 휘장을 삼킨 몬스터를 찾아낼 수 있지요.{nl}	클레릭 마스터
QUEST_LV_0200_20180327_001123	성소의 휘장을 찾아서 성소 앞에서 태워버리세요.{nl}예전 그대로까진 아니더라도 어느정도는 정화할 수 있을 겁니다.	클레릭 마스터
QUEST_LV_0200_20180327_001124	꼭 성소에서 태워야 합니다. 부탁드리겠습니다.	클레릭 마스터
QUEST_LV_0200_20180327_001125	사악한 힘을 깨끗하게 정화해 주는 은총.{nl}여신이시여, 맑은 물로 축복해 주소서.	축복의 성소
QUEST_LV_0200_20180327_001126	여신에게 바치는 꽃.{nl}한 줄기의 기쁨과 한 송이의 환희.	축복의 성소
QUEST_LV_0200_20180327_001127	헌금으로써 여신께 한 발자국 더 가까이 다가갈 수 있습니다.{nl}축복은 언제나 그대 곁에.	축복의 성소
QUEST_LV_0200_20180327_001128	순례자의 길은 곧 메이번님의 가르침이라는 건 알고 있으시겠지요.{nl}마치 인간의 죄악처럼 교묘하게 저주를 내리다니 나크티스도 참 대단하군요.	파드너 마스터
QUEST_LV_0200_20180327_001129	내 아들만 생각하면 가슴이 찢어지오.{nl}대성당으로 순례를 떠난 아들녀석이 저주를 받았다니..	순례자 재뉴스
QUEST_LV_0200_20180327_001130	저기, 잠시만요. 그냥 가시면 큰일나요.{nl}여긴 아주 끔찍한 저주가 내렸거든요. {nl}	순례자 테오필리스
QUEST_LV_0200_20180327_001131	아, 전 알케미스트 지망생입니다. 나쁜 의도는 전혀 없어요.{nl}제가 약을 만들어 드릴 테니 그거라도 꼭 드셔야 해요.{nl}	순례자 테오필리스
QUEST_LV_0200_20180327_001132	그렇다면 사례는 제 가방을 찾아주시는 걸로.. {nl}미안해요. 보시다시피 도망치다 제대로 넘어졌거든요.	순례자 테오필리스
QUEST_LV_0200_20180327_001133	여긴 미쳤어요. {nl}순례의 길이 아니라 저주의 길이나 다름 없다고요.	순례자 테오필리스
QUEST_LV_0200_20180327_001134	다행히 먹을 게 아니다 보니 가방 안에 내용물은 그대로네요.{nl}금방 약을 만들어 드릴게요.	순례자 테오필리스
QUEST_LV_0200_20180327_001135	이런. 멀쩡할 줄 알았는데 약병 하나가 깨졌나봐요. 꼭 필요한 건데..{nl}재료는 다행히 이 근처에 있지만 너무 위험해요. 어떡하죠?	순례자 테오필리스
QUEST_LV_0200_20180327_001136	압시메스티 교차로는 웬 사악한 마족 때문에 더 이상 순례자를 위한 길이 아니에요.{nl}대성당을 코 앞에 두고 그 마족들과 마주칠 줄을 누가 알았겠어요?{nl}	순례자 테오필리스
QUEST_LV_0200_20180327_001137	제 동료인 위타스가 마족의 유혹에 넘어가는 걸 보곤 전 사력을 다해 도망쳤죠.{nl}덕분에 다른 저주라면 몰라도 정신 나간 위타스의 저주라면 제가 막아 드릴 수 있어요.	순례자 테오필리스
QUEST_LV_0200_20180327_001138	세스티네 황야로 가셔서 큰잎사귀 갈대를 찾으세요.{nl}그 뿌리에 기생하고 있는 몬스터에게서 갈대 수액 결정을 구해 오시면 돼요.{nl}꼭 조심하시길..	순례자 테오필리스
QUEST_LV_0200_20180327_001139	아직 몸이 제대로 돌아오지 않아서.. 같이 갈 수 없는걸 용서하세요.	순례자 테오필리스
QUEST_LV_0200_20180327_001140	아, 제대로 가져 오셨네요. 조금만 기다리세요.{nl}아직 뻐근하긴 하지만, 이 정도 쯤이야.{nl}	순례자 테오필리스
QUEST_LV_0200_20180327_001141	자요. 완성했어요. {nl}	순례자 테오필리스
QUEST_LV_0200_20180327_001142	어때요? 느낌은 오나요?{nl}약효는 원래 천천히 나타나는 법이니까 조급해 마세요.	순례자 테오필리스
QUEST_LV_0200_20180327_001143	방백	
QUEST_LV_0200_20180327_001144	뭔가 약 기운이 천천히 돌면서 머리가 맑아지는 느낌이 든다.	방백
QUEST_LV_0200_20180327_001145	약 기운이 제대로 돌면 마족들의 저주엔 어느정도 내성이 생길 거에요.{nl}그런데, 저.. 한 가지 부탁이 있어요. {nl}	순례자 테오필리스
QUEST_LV_0200_20180327_001146	위타스 말입니다. 저주에 걸린 제 동료요.{nl}어떻게든 원래대로 돌려놓고 싶거든요.	순례자 테오필리스
QUEST_LV_0200_20180327_001147	위타스가 소중히 여기는 물건들이 있어요.{nl}그걸 찾아서 보여주면 정신이 돌아오지 않을까 해요.{nl}	순례자 테오필리스
QUEST_LV_0200_20180327_001148	위타스가 절 죽어라 쫓아올 때 그의 품에서 떨어진 게 아마 그것일텐데..{nl}만남의 광장이랑 위드로카 진입로의 묘비 근처였어요.	순례자 테오필리스
QUEST_LV_0200_20180327_001149	돌아가신 어머니의 소중한 유품이라고 애잔하게 말하던 기억이 나요.{nl}자세히는 잘 모르겠네요.	순례자 테오필리스
QUEST_LV_0200_20180327_001150	순례자 위타스	
QUEST_LV_0200_20180327_001151	넌 대체 누구냐. 어째서 내 저주가 통하지 않는 거지?{nl}서큐버스 님이 내려 주신 매혹의 힘이 통하지 않는 너는 누구냐?	순례자 위타스
QUEST_LV_0200_20180327_001152	그거.. 빨리 이리 줘!{nl}네 따위가 가질 물건이 아니야!	순례자 위타스
QUEST_LV_0200_20180327_001153	제가 도대체 무슨 짓을 한 거죠?{nl}아. 어머니.. 이 죄를 어찌 해야 할까요.	순례자 위타스
QUEST_LV_0200_20180327_001154	제가 저지른 죄의 대가인가 봅니다.{nl}마족의 저주라 한들.. 제 스스로 저지른 것이니까요.	순례자 위타스
QUEST_LV_0200_20180327_001155	이렇게.. 허무하게 끝나고 싶진..{nl}어머니..	순례자 위타스
QUEST_LV_0200_20180327_001156	고요의 샘	
QUEST_LV_0200_20180327_001157	(정화가 필요할 것 같은 탁한 샘이다.)	고요의 샘
QUEST_LV_0200_20180327_001158	순례자의 영혼	
QUEST_LV_0200_20180327_001159	내가 증오했던 사람들과 똑같은 짓을 하고 있었군.{nl}미안하오. 이렇게라도 풀려났으면 분노는 버려야 했을 것을.. {nl}	순례자의 영혼
QUEST_LV_0200_20180327_001160	애먼 당신에게 이게 무슨 추태란 말인가..{nl}그래요.. 날 구원해 줘서 고맙소. 이렇게 편한 것을..	순례자의 영혼
QUEST_LV_0200_20180327_001161	상인 둘케	
QUEST_LV_0200_20180327_001162	전 원래 행상인이었습죠.{nl}신수의 날 이후 여기가 제일 안전한 것 같아서 정착했는데.. 아니었나봅니다요.	상인 둘케
QUEST_LV_0200_20180327_001163	여기저기 떠돌아다니면서 계시자라는 사람들을 많이 만나 봤습죠.{nl}제 생각엔.. 계시자님이 특별한 건 단지 강하기 때문만은 아닐 거라는 겁니다요.	상인 둘케
QUEST_LV_0200_20180327_001164	주민 에밀	
QUEST_LV_0200_20180327_001165	여신과 사제님들을 탓하자는 건 아니야.{nl}하지만 무작정 믿고 기다리라는 건 좀 너무한 것 같아.{nl}	주민 에밀
QUEST_LV_0200_20180327_001166	마을에 있는 봉인이 닫혀 있으니까 봉인이지 무슨 대수겠어?{nl}사제님들이 괜히 겁을 주는 거라고 생각해.	주민 에밀
QUEST_LV_0200_20180327_001167	약사 티아나	
QUEST_LV_0200_20180327_001168	사제님들은 마을에 있는 봉인이 얼마나 중요한 건지 알게 되길 원치 않으세요.{nl}자신들이 희생하면 그걸로 된 거라면서요.	약사 티아나
QUEST_LV_0200_20180327_001169	사제님들이 마을사람들과 좀 더 솔직한 이야기를 나누었으면 하는 마음도 있어요.{nl}이러다 정말 큰일이라도 벌어진다면..	약사 티아나
QUEST_LV_0200_20180327_001170	사제 다지네	
QUEST_LV_0200_20180327_001171	사악한 기운은 숲을 썩게 만들어 생명이 살아갈 수 없는 땅으로 만들어 버립니다.{nl}저희 마을이 품고 있는 가장 큰 문제이기도 하지요.	사제 다지네
QUEST_LV_0200_20180327_001172	여신이시여..{nl}마을의 봉인은 정말 괜찮은 걸까요..	사제 다지네
QUEST_LV_0200_20180327_001173	앞으로도 봉인을 노리고 마족들이 끊임없이 공격해오겠지요.{nl}아우스테야 여신께서 부재중이신 상태로 언제까지 버틸 수 있을지..	사제 다지네
QUEST_LV_0200_20180327_001174	사제들끼리만 일을 해결하려고 했던 저희의 잘못도 큽니다.{nl}이제부턴 마을 사람들에게 모든 사실을 고하고 천천히 논의해 볼 생각입니다.	사제 다지네
QUEST_LV_0200_20180327_001175	동료들의 배신이 전부 저주 때문이란 걸 이렇게 되고 나서야 깨달았어요.{nl}이건 저에겐 더 이상 소용 없는 물건.. 고마워요.	순례자의 영혼
