SKILL_20180412_005474	所受的傷害比率 #{CaptionRatio}#%{nl}持續時間 #{CaptionRatio2}#秒{nl}紙娃娃消耗 #{SpendItemCount}#個	받는 대미지 비율 #{CaptionRatio}#%{nl}지속시간 #{CaptionRatio2}#초{nl}종이 인형 #{SpendItemCount}#개 소비				
SKILL_20180412_005475	土俑	토용				
SKILL_20180412_005476	{#993399}{ol}[魔法] - [地]{/}{/}{nl}透過土之四神靈的力量，讓大地的氣息增爆，無法承受湧出氣息的大地會產生極大的晃動，給予踩踏在範圍內的敵人傷害。雖然倒下的敵人所受到的傷害會減少一半，但在一定機率之下，會呈現不可移動的狀態。 	{#993399}{ol}[마법] - [땅]{/}{/}{nl}흙의 사신령의 힘으로 대지의 기운을 크게 증폭시킵니다. 넘치는 기운을 감당하지 못한 땅은 크게 흔들리며 범위 내에 발을 딛고 있는 적들에게 피해를 줍니다. 넘어진 적에게는 피해가 절반으로 감소하지만, 일정 확률로 이동불가 상태가 됩니다.				
SKILL_20180412_005477	每0.3秒攻擊力 #{SkillFactor}#%{nl}持續時間 3秒{nl}對象數 15{nl}紙娃娃消耗 #{SpendItemCount}#個	0.3초당 공격력 #{SkillFactor}#%{nl}지속시간 3초{nl}대상 수 15{nl}종이 인형 #{SpendItemCount}#개 소비				
SKILL_20180412_005478	在指定的位置上投擲催淚彈彈。受催淚彈攻擊的對象會陷入黑暗狀態，呈現不可攻擊的狀態。	지정한 위치에 최루탄을 던집니다. 최루에 당한 대상은 어둠 상태에 빠져 공격 불가 상태가 됩니다.	SKILL_20180327_001263	將催淚彈丟到指定位製。被丟中的對象會進入暗黑狀態，並且無法進行攻擊。	지정한 위치에 최루탄을 던집니다. 최루에 당한 대상은 암흑 상태에 빠져 공격 불가 상태가 됩니다.	
SKILL_20180412_005479	{#DD5500}{ol}[物理] - [打擊]{/}{/}{nl}}讓隼鷹快速滑降，攻擊指定位置上的敵人。遭受攻擊的敵人會以一定機率陷入暗黑狀態。增加對野獸型敵人造成的傷害。	{#DD5500}{ol}[물리] - [때리기]{/}{/}{nl}매를 빠르게 활강시켜 지정한 위치에 있는 적을 공격합니다. 공격당한 적은 확률적으로 어둠 상태에 빠집니다. 야수형 적에게 주는 대미지가 증가합니다.	SKILL_20180327_001323	{#DD5500}{ol}[物理] - [打擊]{/}{/}{nl}讓隼鷹快速滑降，攻擊指定位置上的敵人。遭受攻擊的敵人會以一定機率陷入暗黑狀態。增加對野獸型敵人造成的傷害	{#DD5500}{ol}[물리] - [때리기]{/}{/}{nl}매를 빠르게 활강시켜 지정한 위치에 있는 적을 공격합니다. 공격당한 적은 확률적으로 암흑 상태에 빠집니다. 야수형 적에게 주는 대미지가 증가합니다.	
SKILL_20180412_005480	{#993399}{ol}[魔法] - [火]{/}{/}{nl}燃燒被施予狀態異常的敵人。按照敵人們所擁有的狀態異常數量的比例，火焰狀態的持續時間會延長。	{#993399}{ol}[마법] - [불]{/}{/}{nl}상태 이상에 걸린 적들을 태워버립니다. 적들이 갖고 있던 상태 이상 개수에 비례해 소각 상태의 지속시간이 길어집니다.	SKILL_20180327_001724	{#993399}{ol}[魔法] - [火]{/}{/}{nl}燃燒被施予狀態異常的敵人。按照敵人們所擁有的狀態異常數量的比例，火焰狀態的持續時間會延長。	{#993399}{ol}[마법] - [불]{/}{/}{nl}상태 이상에 걸린 적들을 태워버립니다. 적들이 갖고 있던 상태 이상 개수에 비례해 화염 상태의 지속시간이 길어집니다.	
SKILL_20180412_005481	被手拋網綁住的狀態	투망에 묶여있는 상태				
SKILL_20180412_005482	物理防禦力減少狀態	물리 방어력 감소 상태				
SKILL_20180412_005483	匕首防守	대거 가드				
SKILL_20180412_005484	變成可用短劍格檔。	단검으로 블록이 가능해집니다.				
SKILL_20180412_005485	被攻擊時以消耗SP取代消耗HP	피격 시 HP대신 SP가 소모				
SKILL_20180412_005486	地屬性持續傷害	땅속성 지속 대미지				
SKILL_20180412_005487	移動速度減少10	이동속도 10 감소				
SKILL_20180412_005488	白虎靈：野獸威嚴	백호령: 야수의 위엄				
SKILL_20180412_005489	移動速度增加10	이동속도 10 증가				
SKILL_20180412_005490	暴擊扺抗提升	치명타 저항 상승				
SKILL_20180412_005491	火狐狸的式神靈：念同化	불여우 식신령: 염동화				
SKILL_20180412_005492	使用靈能壓力、重力磁場時發生火屬性追加效果	사이킥 프레셔, 그라비티 폴 사용 시 불 속성 추가 효과 발생				
SKILL_20180412_005493	九死一生	구사일생				
SKILL_20180412_005494	火狐狸的式神靈：火球	불여우 식신령: 파이어볼				
SKILL_20180412_005495	火球的打擊數量增加	파이어볼의 타격 수가 증가				
SKILL_20180412_005496	給惡魔型Boss怪物的傷害增加100%	악마형 보스 몬스터에게 주는 대미지 100% 증가				
SKILL_20180412_005497	給變異型Boss怪物的傷害增加100%	변이형 보스 몬스터에게 주는 대미지 100% 증가				
SKILL_20180412_005498	給昆蟲型Boss怪物的傷害增加100%	곤충형 보스 몬스터에게 주는 대미지 100% 증가				
SKILL_20180412_005499	給植物型Boss怪物的傷害增加100%	식물형 보스 몬스터에게 주는 대미지 100% 증가				
SKILL_20180412_005500	給野獸型Boss怪物的傷害增加100%	야수형 보스 몬스터에게 주는 대미지 100% 증가				
SKILL_20180412_005501	從惡魔型Boss怪物那裡獲得的傷害減少50%	악마형 보스 몬스터에게 받는 대미지 50% 감소				
SKILL_20180412_005502	從變異型Boss怪物那裡獲得的傷害減少50%	변이형 보스 몬스터에게 받는 대미지 50% 감소				
SKILL_20180412_005503	從昆蟲型Boss怪物那裡獲得的傷害減少50%	곤충형 보스 몬스터에게 받는 대미지 50% 감소				
SKILL_20180412_005504	從植物型Boss怪物那裡獲得的傷害減少50%	식물형 보스 몬스터에게 받는 대미지 50% 감소				
SKILL_20180412_005505	從野獸型Boss怪物那裡獲得的傷害減少50%	야수형 보스 몬스터에게 받는 대미지 50% 감소				
SKILL_20180412_005506	A++	참 잘했어요				
SKILL_20180412_005507	周末活動	주말 이벤트				
SKILL_20180412_005508	情人節巧克力1階段	발렌타인 초콜릿 1단계				
SKILL_20180412_005509	消滅怪物時獲得經驗值+10%{nl}最大體力+500{nl}每10秒恢復HP 100, SP 50	몬스터 처치 시 획득 경험치 +10%{nl}최대 체력 +500{nl}10초마다 HP 100, SP 50 회복				
SKILL_20180412_005510	情人節巧克力2階段	발렌타인 초콜릿 2단계				
SKILL_20180412_005511	消滅怪物時獲得經驗值+20%{nl}最大體力+1000{nl}每10秒恢復HP 200, SP 100	몬스터 처치 시 획득 경험치 +20%{nl}최대 체력 +1000{nl}10초마다 HP 200, SP 100 회복				
SKILL_20180412_005512	情人節巧克力3階段	발렌타인 초콜릿 3단계				
SKILL_20180412_005513	消滅怪物時獲得經驗值+30%{nl}最大體力+1500{nl}每10秒恢復HP 300, SP 150	몬스터 처치 시 획득 경험치 +30%{nl}최대 체력 +1500{nl}10초마다 HP 300, SP 150 회복				
SKILL_20180412_005514	情人節巧克力4階段	발렌타인 초콜릿 4단계				
SKILL_20180412_005515	消滅怪物時獲得經驗值+40%{nl}最大體力+2000{nl}每10秒恢復HP 400, SP 200	몬스터 처치 시 획득 경험치 +40%{nl}최대 체력 +2000{nl}10초마다 HP 400, SP 200 회복				
SKILL_20180412_005516	情人節巧克力5階段	발렌타인 초콜릿 5단계				
SKILL_20180412_005517	消滅怪物時獲得經驗值+50%{nl}最大體力+2500{nl}每10秒恢復HP 500, SP 250	몬스터 처치 시 획득 경험치 +50%{nl}최대 체력 +2500{nl}10초마다 HP 500, SP 250 회복				
SKILL_20180412_005518	持有稱號Buff	칭호 보유 버프				
SKILL_20180412_005519	收拉手拋網：沈重之網	투망 끌기: 무거운 그물				
SKILL_20180412_005520	* [收拉手拋網]減益效果套用時，對方的迴避率減少到 0。{nl}* SP消耗增加 20%。	* [투망 끌기] 디버프가 적용 중 일 때 대상의 회피율이 0으로 감소{nl}* SP 소모 20%증가				
SKILL_20180412_005521	丟擲手拋網：沈重之網	투망 던지기: 무거운 그물				
SKILL_20180412_005522	* [丟擲手拋網]減益效果套用時，對方的迴避率減少到 0{nl}    {nl}* SP消耗增加 20%。	* [투망 던지기] 디버프가 적용 중 일 때 대상의 회피율이 0으로{nl}    감소{nl}* SP 소모 20%증가				
SKILL_20180412_005523	匕首防守：強化	대거가드: 강화				
SKILL_20180412_005524	* 每當[匕首防守]增益效果套用時，每一特性等級增加 1%格擋。{nl}* SP消耗增加 10%。	* [대거가드] 버프가 적용 중 일 때 특성 레벨 당 1% 블록 증가{nl}* SP 소모 10%증가				
SKILL_20180412_005525	匕首防守：清除投擲物	대거가드: 투척물 쳐내기				
SKILL_20180412_005526	* 每當[匕首防守]增益效果套用時，也能格擋飛彈攻擊。{nl}* 套用一半的基本機率。{nl}* SP消耗增加 30%。	* [대거가드] 버프가 적용 중 일 때 미사일 공격도 블록이 가능해짐{nl}* 기본 확률의 절반만큼 적용{nl}* SP 소모 30% 증가				
SKILL_20180412_005527	三叉戟完結：強化	트라이던트 피니쉬: 강화				
SKILL_20180412_005528	* 敵人所受到的[三叉戟完結]傷害每一特性等級增加{nl}     0.5%{nl} * 為最高等級大師時，額外增加 10%。	* 적에게 입히는 [트라이던트 피니쉬]의 대미지가 특성 레벨당{nl}     0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가				
SKILL_20180412_005529	解除武裝：強化	무장해제: 강화				
SKILL_20180412_005530	* 敵人所受到的[解除武裝]傷害每一特性等級增加 0.5%{nl} * 為最高等級大師時，額外增加 10%。	* 적에게 입히는 [무장해제]의 대미지가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가				
SKILL_20180412_005531	解除武裝：卸除頭盔	무장해제: 투구 벗기기				
SKILL_20180412_005532	* [解除武裝]技能也能套用在頭盔上。{nl}* 套用頭盔 ：御璽頭具、龍騎士頭盔。{nl}* SP消耗增加 20%	* [무장해제] 스킬이 투구에도 적용{nl}* 적용 투구 : 어인 투구, 드라군 헬멧{nl}* SP 소모 20% 증가				
SKILL_20180412_005533	匕首完結：強化	대거 피니쉬: 강화				
SKILL_20180412_005534	* 敵人所受到的[匕首完結]傷害每一特性等級增加 0.5% {nl}    {nl} * 為最高等級大師時，額外增加 10%。	* 적에게 입히는 [대거 피니쉬]의 대미지가 특성 레벨당 0.5% {nl}    증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가				
SKILL_20180412_005535	丟擲手拋網：強化之網	투망 던지기: 강화 그물				
SKILL_20180412_005536	* [丟擲手拋網]也能套用在BOSS怪身上，但持續時間{nl}    減半。{nl}* SP消耗增加 20%。	* [투망 던지기]이 보스 몬스터도 적용되는 대신 지속시간이{nl}    절반으로 감소합니다.{nl}* SP 소모 20% 증가				
SKILL_20180412_005537	保護要害：九死一生	급소 보호: 구사일생				
SKILL_20180412_005538	* [保護要害]增益效果套用時，能夠阻擋一次不可戰鬥的狀態。{nl}    效果發動後增益效果會刪除。{nl}* 5秒內呈現無敵狀態。{nl}* 在隊伍戰鬥聯盟每回合可套用1次。{nl}* SP消耗增加 20%。	* [급소 보호] 버프가 적용 중일 때 전투불능 상태를 한번 {nl}    막아줍니다. 효과가 발동한 후 버프는 삭제됩니다.{nl}* 5초간 무적상태{nl}* 팀 배틀 리그에서는 라운드당 1회 적용{nl}* SP 소모 20% 증가				
SKILL_20180412_005539	*  敵人被薩拉米恩攻擊時，以一定機率於10秒內獲得{nl}    [黑暗]減益效果。{nl}* 機率依照每一特性等級增加 2%{nl}* SP消耗增加 10%。	* 적이 살라미온에게 공격 당했을 때 일정 확률로 10초 동안{nl}    [어둠] 디버프{nl}* 확률은 특성 레벨당 2% 증가{nl}* SP 소모 10%증가	SKILL_20180327_003833	* 敵人被薩拉米恩攻擊時以一定機率10秒內{nl}    陷入[暗黑]Debuff{nl}* 機率每特性等級增加2%{nl}* SP消耗增加10%	* 적이 살라미온에게 공격 당했을 때 일정 확률로 10초 동안{nl}    [암흑] 디버프{nl}* 확률은 특성 레벨당 2% 증가{nl}* SP 소모 10%증가	
SKILL_20180412_005540	黑暗衝擊：黑暗	다크써지: 어둠	SKILL_20180327_003934	黑暗衝擊：暗黑	다크써지: 암흑	
SKILL_20180412_005541	* 被技能[黑暗衝擊]攻擊的敵人每一特性等級會以 1%的機率於{nl}    10秒內獲得[黑暗]減益效果。{nl}* SP消耗增加 10%。	* 스킬 [다크써지]에 피격되는 적이 특성 레벨당 1% 확률로{nl}    10초 동안 [어둠] 디버프{nl}* SP 소모 10%증가	SKILL_20180327_003935	*被技能[黑暗衝擊]攻擊的敵人每特性等級有1%的機率{nl}10秒內陷入[暗黑]Debuff{nl}* 消耗SP增加10%	* 스킬 [다크써지]에 피격되는 적이 특성 레벨당 1% 확률로{nl}    10초 동안 [암흑] 디버프{nl}* SP 소모 10%증가	
SKILL_20180412_005542	火狐狸的式神靈：強化	불여우 식신령: 강화				
SKILL_20180412_005543	* 敵人所受到的[火狐狸的式神靈]傷害每一特性等級增加{nl}    0.5%{nl} * 為最高等級大師時，額外增加 10%。	* 적에게 입히는 [불여우 식신령]의 대미지가 특성 레벨당{nl}    0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가				
SKILL_20180412_005544	* 召喚[火狐狸的式神靈]中，使用[靈能壓力]、[重力磁場]時，{nl}    額外增加火屬性效果。{nl}* 靈能壓力：增加縱向範圍以及屬性變更為火屬性。{nl}* 重力磁場：額外增加火屬性打擊。{nl}* SP消耗增加 50%。	* [불여우 식신령] 소환 중 [사이킥 프레셔], [그라비티 폴] 사용 시{nl}    불 속성 추가 효과{nl}* 사이킥 프레셔: 세로 범위 증가 및 속성이 불 속성으로 변경{nl}* 그라비티 폴: 불 속성 추가 타격{nl}* SP 소모 50%증가				
SKILL_20180412_005545	火狐狸的式神靈：大狐	불여우 식신령: 큰 여우				
SKILL_20180412_005546	* 每一特性等級以 1%的機率召喚1.5倍的大[火狐狸的式神靈]，[火狐狸的式神靈]的傷害增加 1.5倍。{nl}* SP消耗增加 30%。	* 특성 레벨당 1% 확률로 1.5배 큰 [불여우 식신령]이 소환되며, [불여우 식신령]의 대미지가 1.5배 증가{nl}* SP 소모 30%증가				
SKILL_20180412_005547	生木的式神靈：強化	생목의 식신령: 강화				
SKILL_20180412_005548	* 敵人所受到的[生木的式神靈]傷害每一特性等級增加{nl}    0.5%{nl} * 為最高等級大師時，額外增加 10%。	* 적에게 입히는 [생목의 식신령]의 대미지가 특성 레벨당{nl}    0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가				
SKILL_20180412_005549	生木的式神靈：毒	생목의 식신령: 독				
SKILL_20180412_005550	* 被施展[生木的式神靈]減益效果的敵人每 0.9秒會因 [生木的{nl}    式神靈]攻擊力受到傷害。{nl}* 每一特性等級減益效果週期各減少 0.1秒。{nl}* SP消耗增加 50%。	* [생목의 식신령] 디버프에 걸린 적이 0.9초 마다 [생목의{nl}    식신령] 공격력에 해당하는 공격력으로 대미지를 입음{nl}* 특성 레벨당 디버프 주기가 0.1초씩 감소{nl}* SP 소모 50%증가				
SKILL_20180412_005551	白虎靈：強化	백호령: 강화				
SKILL_20180412_005552	* 敵人所受到的[白虎靈]傷害每一特性等級增加 0.5%{nl} * 為最高等級大師時，額外增加 10%。	* 적에게 입히는 [백호령]의 대미지가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가				
SKILL_20180412_005553	白虎靈：野獸之懼	백호령: 야수의 공포				
SKILL_20180412_005554	* [白虎靈]對野獸型敵人給予的傷害每一特性等級各增加{nl}    5%{nl}* SP消耗增加 10%。	* [백호령]이 야수형 적에게 주는 대미지가 특성 레벨당{nl}    5%씩 증가{nl}* SP 소모 10%증가				
SKILL_20180412_005555	* 施展[白虎靈]時，能讓周遭範圍的組隊員於 10秒內{nl}    移動速度增加 10。{nl}* SP消耗增加 100%。	* [백호령]을 시전할 때 주변 범위 파티원에게 10초간{nl}    이동속도 10 증가{nl}* SP 소모 100%증가				
SKILL_20180412_005556	狂水的式神靈：強化	살수의 식신령: 강화				
SKILL_20180412_005557	* 敵人所受到的[狂水的式神靈]傷害每一特性等級增加{nl}    0.5%{nl} * 為最高等級大師時，額外增加 10%。	* 적에게 입히는 [살수의 식신령]의 대미지가 특성 레벨당{nl}    0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가				
SKILL_20180412_005558	狂水的式神靈：急流	살수의 식신령: 급류				
SKILL_20180412_005559	* [狂水的式神靈]的連打數增加 2倍。{nl}* SP消耗增加 100%。	* [살수의 식신령]의 연타수가 2배 증가{nl}* SP 소모 100%증가				
SKILL_20180412_005560	玄武甲：柔能制剛	현무갑: 유능제강				
SKILL_20180412_005561	* [玄武甲]增益效果套用時，如受到物理傷害時，{nl}    每一特性等級會以 2%機率迴避。	* [현무갑] 버프가 적용 중 일때, 물리 피해를 입을 경우{nl}    특성 레벨당 2% 확률로 회피				
SKILL_20180412_005562	玄武甲：流動之江	현무갑: 흐르는 강				
SKILL_20180412_005563	* SP消耗比率每一特性等級額外減少 1%。	* SP 소모 비율이 특성 레벨당 1% 추가로 감소				
SKILL_20180412_005564	土俑：強化	토용: 강화				
SKILL_20180412_005565	* 敵人所受到的[土俑]傷害每一特性等級增加 0.5%{nl} * 為最高等級大師時，額外增加 10%。	* 적에게 입히는 [토용]의 대미지가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가				
SKILL_20180412_005566	土俑：擊倒	토용: 넉다운				
SKILL_20180412_005567	* 被[土俑]攻擊的敵人每一特性等級會以 1%機率被擊倒。	* [토용]에 피격된 적이 특성 레벨당 1% 확률로 넉다운				
SKILL_20180412_005568	土俑：石頭碎片	토용: 돌 파편				
SKILL_20180412_005569	* [土俑]每一特性等級會以 10%機率，讓空中型敵人也受到傷害。	* [토용]이 특성 레벨당 10% 확률로 공중형 적에게도 대미지				
SKILL_20180412_005570	生木的式神靈：拉引	생목의 식신령: 끌어당김				
SKILL_20180412_005571	* [生木的式神靈]會拉引周遭的敵人。{nl}* 紙娃娃消耗 2倍{nl}* SP消耗增加 100%。	* [생목의 식신령]이 주변의 적을 끌어당김{nl}* 종이 인형 2배 소모{nl}* SP 소모 100%증가				
SKILL_20180412_005572	火狐狸的式神靈：追加攻擊	불여우 식신령: 추가 공격				
SKILL_20180412_005573	* [火狐狸的式神靈]每一特性等級會以 5%機率追加攻擊 3次。{nl}* SP消耗增加 50%	* [불여우 식신령]이 특성 레벨당 5% 확률로 3회 추가 공격{nl}* SP 소모 50%증가				
SKILL_20180412_005574	* 召喚[火狐狸的式神靈]時，[火球]的打擊數變更為 3次。{nl}* [火狐狸的式神靈]的持續時間變更為 10秒。{nl}* SP消耗增加 20%。	* [불여우 식신령] 소환 중 [파이어볼]의 타격 수가 3회로 변경{nl}* [불여우 식신령]의 지속시간이 10초로 변경됨{nl}* SP 소모 20%증가				
SKILL_20180412_005575	* 因為[音速突擊]的效果，被施展[黑暗]的敵人於被攻擊時，會有機會獲得{nl}    [混亂]減益效果。{nl}* 陷入[混亂]的敵人物理防禦力每一特性等級會減少 2%{nl}    物理攻擊力每一特性等級增加 2%{nl}* SP消耗增加 10%。	* [음속타]효과로 [어둠]에 걸린 적이 피격당하면 확률적으로{nl}    [혼란] 디버프{nl}* [혼란]에 빠진 적은 물리 방어력이 특성 레벨당 2% 감소하고{nl}    물리 공격력이 특성 레벨당 2% 증가{nl}* SP 소모 10%증가	SKILL_20180327_004371	* 因[音速突擊]效果陷入暗黑的敵人被攻擊時有機率{nl}    陷入[混亂]Debuff{nl}* 陷入[混亂]的敵人物理防禦力每特性等級減少2%{nl}    物理攻擊力每特性等級增加2%{nl}* SP消耗增加10%	* [음속타]효과로 암흑에 걸린 적이 피격당하면 확률적으로{nl}    [혼란] 디버프{nl}* [혼란]에 빠진 적은 물리 방어력이 특성 레벨당 2% 감소하고{nl}    물리 공격력이 특성 레벨당 2% 증가{nl}* SP 소모 10%증가	
SKILL_20180412_005576	* 以冰結狀態或冰屬性敵人為對象時，[暴風錘]傷害增加 50%{nl}* SP消耗增加 10%。	* 빙결 상태 혹은 얼음 속성 적에게 [스톰 볼트] 대미지가 50% 증가{nl}* SP 소모 10%증가	SKILL_20180327_004532	* 以冰結狀態或水屬性敵人為對象時，[暴風錘]傷害增加50%{nl}* 消耗SP增加10%	* 빙결 상태 혹은 수 속성 적에게 [스톰 볼트] 대미지가 50% 증가{nl}* SP 소모 10%증가	
SKILL_20180412_005577	* 敵人每次因技能[釘草人]被攻擊時，每一特性等級會以 5%機率於{nl}    5秒內獲得[黑暗]減益效果。{nl}* SP消耗增加 10%。	* 스킬 [에피지]로 적이 피격될 때마다 특성 레벨당 5% 확률로{nl}    5초 동안 [어둠] 디버프{nl}* SP 소모 10%증가	SKILL_20180327_004703	* 敵人每次被技能[釘草人]攻擊時每特性等級有5%的機率{nl}    5秒內進入[暗黑]Debuff{nl}* SP消耗增加10%	* 스킬 [에피지]로 적이 피격될 때마다 특성 레벨당 5% 확률로{nl}    5초 동안 [암흑] 디버프{nl}* SP 소모 10%증가	
SKILL_20180412_005578	需要陰陽師1階	음양사 1서클 필요				
SKILL_20180412_005579	需要陰陽師2階，需要火狐狸的式神靈6級以上	음양사 2서클, 불여우 식신령 6레벨 이상 필요				
SKILL_20180412_005580	需要陰陽師2階	음양사 2서클 필요				
SKILL_20180412_005581	需要陰陽師3階，需要白虎靈6級	음양사 2서클, 백호령 6레벨 필요				
SKILL_20180412_005582	需要網鬥士1階	레티아리이 1서클 필요				
SKILL_20180412_005583	需要網鬥士2階	레티아리이 2서클 필요				
SKILL_20180503_005584	匕首完結：強化	대거 피니시: 강화	SKILL_20180412_005533	匕首完結：強化	대거 피니쉬: 강화	
SKILL_20180503_005585	* 敵人所受到的[匕首完結]傷害每一特性等級增加 0.5% {nl}    {nl} * 為最高等級大師時，額外增加 10%。	* 적에게 입히는 [대거 피니시]의 대미지가 특성 레벨당 0.5% {nl}    증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가	SKILL_20180412_005534	* 敵人所受到的[匕首完結]傷害每一特性等級增加 0.5% {nl}    {nl} * 為最高等級大師時，額外增加 10%。	* 적에게 입히는 [대거 피니쉬]의 대미지가 특성 레벨당 0.5% {nl}    증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가	
SKILL_20180528_005586	痛擊	배시	SKILL_20180327_000288	痛擊	배쉬	
SKILL_20180528_005587	劍柄打擊	포멀 비트	SKILL_20180327_000299	劍柄打擊	포멀비트	
SKILL_20180528_005588	二重斬	더블 슬래시	SKILL_20180327_000302	二重斬	더블슬래쉬	
SKILL_20180528_005589	盾心打擊	엄보 블로				
SKILL_20180528_005590	盾緣敲擊	림 블로	SKILL_20180327_000307	盾緣敲擊	림블로	
SKILL_20180528_005591	減少自身攻擊力，使防禦力增加。無法和技能奮起一起使用。	자신의 물리, 마법 방어력을 증가시킵니다. 스킬 겅호와 함께 사용할 수 없습니다.	SKILL_20180327_000312	減少自身攻擊力，使防禦力增加。無法和技能奮起一起使用。	자신의 공격력을 감소시키는 대신 방어력을 증가시킵니다. 스킬 겅호와 함께 사용할 수 없습니다.	
SKILL_20180528_005592	物理防禦力 #{CaptionRatio}#% 增加{nl}物理攻擊力 #{CaptionRatio2}#% 減少{nl}持續時間 #{CaptionTime}#秒	물리, 마법 방어력 #{CaptionRatio}#% 증가{nl}지속시간 #{CaptionTime}#초	SKILL_20180327_000313	物理防禦力 #{CaptionRatio}#% 增加{nl}物理攻擊力 #{CaptionRatio2}#% 減少{nl}持續時間 #{CaptionTime}#秒	물리 방어력 #{CaptionRatio}#% 증가{nl}물리 공격력 #{CaptionRatio2}#% 감소{nl}지속시간 #{CaptionTime}#초	
SKILL_20180528_005593	盾牌投擲	실드 로브	SKILL_20180327_000314	盾牌投擲	실드랍	
SKILL_20180528_005594	高級守護	하이 가드				
SKILL_20180528_005595	將盾牌擋在前面轉換為積極的防禦姿勢。雖然檔格會增加，但是攻擊力和暴擊發生會減少。	방패를 앞세우는 적극적인 방어 스탠스로 전환합니다. 블록이 증가합니다.	SKILL_20180327_000317	將盾牌擋在前面轉換為積極的防禦姿勢。雖然檔格會增加，但是攻擊力和暴擊發生會減少。	방패를 앞세우는 적극적인 방어 스탠스로 전환합니다. 블록이 증가하지만 공격력과 치명타 발생이 감소합니다.	
SKILL_20180528_005596	格擋增加#{CaptionRatio}#{nl}攻擊力減少#{CaptionTime}#%{nl}暴擊率減少#{CaptionRatio2}#{nl}持續時間30秒	블록 #{CaptionRatio}# 증가{nl}지속시간 30초	SKILL_20180327_000318	格擋增加#{CaptionRatio}#{nl}攻擊力減少#{CaptionTime}#%{nl}暴擊率減少#{CaptionRatio2}#{nl}持續時間30秒	블럭 #{CaptionRatio}# 증가{nl}공격력 #{CaptionTime}#% 감소{nl}치명타 발생 #{CaptionRatio2}# 감소{nl}지속시간 30초	
SKILL_20180528_005597	車輪斬	수레 바퀴	SKILL_20180327_000327	車輪斬	수레바퀴	
SKILL_20180528_005598	蓄力一擊	카타 스트로크	SKILL_20180327_000329	蓄力一擊	카타스트로크	
SKILL_20180528_005599	垂直斬	버티컬 슬래시				
SKILL_20180528_005600	雙手突刺	양손 찌르기	SKILL_20180327_000358	雙手突刺	양손찌르기	
SKILL_20180528_005601	長驅直入	롱 스트라이드	SKILL_20180327_000361	長驅直入	롱스트라이드	
SKILL_20180528_005602	破顱斬	헬름 쵸퍼				
SKILL_20180528_005603	盾牌衝鋒	실드 차지				
SKILL_20180528_005604	盾牌碎擊	타지 스매시	SKILL_20180327_000405	盾牌碎擊	타지스매쉬	
SKILL_20180528_005605	盾牌推擊	실드 푸시	SKILL_20180327_000408	盾牌推擊	실드푸시	
SKILL_20180528_005606	射擊之星	슈팅 스타	ITEM_20180327_001169	射擊之星	슈팅스타	
SKILL_20180528_005607	盾牌猛擊	실드 셔빙				
SKILL_20180528_005608	盾牌痛擊	실드 배시				
SKILL_20180528_005609	上段踢	하이 킥				
SKILL_20180528_005610	穿刺	임페일러				
SKILL_20180528_005611	騎乘衝鋒	스티드 차지				
SKILL_20180528_005612	海賊旗	졸리 로저				
SKILL_20180528_005613	龍骨拖引	킬홀링				
SKILL_20180528_005614	毀滅連擊	헥슨 드롭퍼				
SKILL_20180528_005615	雙酬	더블 페이 언				
SKILL_20180528_005616	折磨	퍼니시	SKILL_20180327_000535	折磨	퍼니쉬	
SKILL_20180528_005617	狂傲斬擊	프렌지드 슬래시	SKILL_20180327_000600	狂傲斬擊	프렌지드 슬래쉬	
SKILL_20180528_005618	龍牙	드래곤 투스	SKILL_20180327_000621	龍牙	드래곤투스	
SKILL_20180528_005619	穿刺之矛	게이 불그				
SKILL_20180528_005620	昇龍之勢	드래곤 소어	SKILL_20180327_000629	昇龍之勢	드래곤소어	
SKILL_20180528_005621	公會塔	길드 타워 설치	SKILL_20180327_000647	公會塔	길드 타워	
SKILL_20180528_005622	索命斬擊	모탈 슬래시	SKILL_20180327_000657	索命斬擊	모탈 슬래쉬	
SKILL_20180528_005623	設置鐵匠工場	포지 설치	ETC_20180327_002595	鐵匠工場	포지	
SKILL_20180528_005624	設置盾牌集氣	실드 차저 설치	ETC_20180327_002596	盾牌集氣	실드 차져	
SKILL_20180528_005625	可以建設賦予盾牌量條的盾牌集氣。{nl}盾牌集氣 	길드원에게 실드게이지를 부여해주는 실드 차저를 건설할 수 있습니다.{nl}실드 차저는 	SKILL_20180327_000665	可以建設賦予盾牌量條的盾牌集氣。{nl}盾牌集氣 	길드원에게 실드게이지를 부여해주는 실드 차져를 건설할 수 있습니다.{nl}실드 차져는 	
SKILL_20180528_005626	盾牌集氣	실드 차저				
SKILL_20180528_005627	粉碎一擊	크러시				
